price,estimated_price,price_error,profit,profit_controlled,profit_passive,profit_actual,P_ESS,P_ESS_controlled,P_ESS_passive,P_ESS_actual,SOC_controlled,P_natural_gas,P_natural_gas_actual,P_renewable_absorbed,marginal_price_gas,marginal_price_gas_actual,marginal_price_gas_withoutESS,cost,cost_actual,cost_withoutESS,carbon,carbon_actual,carbon_withoutESS,total_profit,total_profit_actual,total_cost,total_cost_actual,total_cost_withoutESS,total_carbon,total_carbon_actual,total_carbon_withoutESS,total_absorb
45.43385941666667,45.40659902547247,-0.0006000016627291142,69184.47379136334,29363.210474635565,39821.26331672778,49776.57914590972,1522.7514166666667,646.28475,876.4666666666667,1095.5833333333333,0.0,5139.831916666666,5567.0,0.0,33.27419263903298,33.58430924103462,34.10962360161591,152533.69444247353,166868.9326209018,203708.8483868933,1712.4428053850165,1876.2593125202413,2298.960854658778,58270729.42042255,47850883.27972216,69185481.3310909,73500777.59269518,91663558.37638383,779558.1485768486,828331.5162511934,1034448.1288745475,164681.15000000005
44.71842733333333,44.98994837334599,0.006071793133258589,20600.288858222226,0.0,20600.288858222226,25750.361072777778,460.66666666666674,0.0,460.66666666666674,575.8333333333334,0.0,5360.5,5245.333333333333,0.0,33.58430924103462,33.58430924103462,33.58430924103462,159933.77276262813,156065.97981503565,175404.94455299806,1796.8732345559997,1752.5989973701312,1973.970183299473,58270729.42042255,47850883.27972216,69185481.3310909,73500777.59269518,91663558.37638383,779558.1485768486,828331.5162511934,1034448.1288745475,164681.15000000005
42.238772833333336,43.00625165261196,0.018170007502513207,-3514.2658997333338,0.0,-3514.2658997333338,-4392.8323746666665,-83.2,0.0,-83.2,-104.0,0.0,4995.7,5016.5,0.0,33.27419263903298,33.27419263903298,33.27419263903298,147737.82128187382,148429.9244887657,144969.4084543063,1658.7040040393751,1666.4591709298177,1627.6833364776053,58270729.42042255,47850883.27972216,69185481.3310909,73500777.59269518,91663558.37638383,779558.1485768486,828331.5162511934,1034448.1288745475,164681.15000000005
39.899367833333336,40.66689836106634,0.019236658859837354,-4285.192105300001,0.0,-4285.192105300001,-5356.490131625001,-107.4,0.0,-107.4,-134.25,0.0,4691.15,4718.0,0.0,33.27419263903298,33.27419263903298,33.27419263903298,137604.16591365632,138497.57798601437,134030.51762422422,1545.1541926699397,1555.1650691607274,1505.1106867067897,58270729.42042255,47850883.27972216,69185481.3310909,73500777.59269518,91663558.37638383,779558.1485768486,828331.5162511934,1034448.1288745475,164681.15000000005
37.918215249999996,38.63574365737511,0.01892305327780721,-371.59850945,0.0,-371.59850945,-464.4981368124999,-9.8,0.0,-9.8,-12.25,0.0,4594.633333333333,4597.083333333333,0.0,33.27419263903298,33.27419263903298,33.27419263903298,134392.65175411233,134474.17352607797,134066.56466624982,1509.1684783569972,1510.0819475339963,1505.5146016490003,58270729.42042255,47850883.27972216,69185481.3310909,73500777.59269518,91663558.37638383,779558.1485768486,828331.5162511934,1034448.1288745475,164681.15000000005
39.72009191666667,38.30462404635351,-0.03563606734049924,17013.43937097222,0.0,17013.43937097222,21266.799213715276,428.3333333333333,0.0,428.3333333333333,535.4166666666666,0.0,4656.0,4548.916666666667,0.0,33.27419263903298,33.27419263903298,33.27419263903298,136434.57804239434,132871.46658063124,150687.0238894468,1532.0487063142161,1492.1232677957123,1691.750460388232,58270729.42042255,47850883.27972216,69185481.3310909,73500777.59269518,91663558.37638383,779558.1485768486,828331.5162511934,1034448.1288745475,164681.15000000005
40.14198108333333,40.17674026218559,0.0008659059148103282,40163.390139911106,0.0,40163.390139911106,50204.237674888886,1000.5333333333334,0.0,1000.5333333333334,1250.6666666666667,0.0,4787.133333333333,4537.0,0.0,33.27419263903298,33.27419263903298,33.58430924103462,140797.93383712618,132474.9491183494,174279.87019342344,1580.9410565497942,1487.6802034313962,1961.0915701672598,58270729.42042255,47850883.27972216,69185481.3310909,73500777.59269518,91663558.37638383,779558.1485768486,828331.5162511934,1034448.1288745475,164681.15000000005
40.76564341666667,40.76239365316496,-7.971819476738168e-05,-6818.733288827779,0.0,-6818.733288827779,-8523.416611034723,-167.26666666666668,0.0,-167.26666666666668,-209.08333333333334,0.0,2947.5166666666664,2989.333333333333,0.0,31.96337943925234,31.96337943925234,31.96337943925234,80076.74184373283,81413.34382728423,74730.33390952722,899.3794348320625,913.9158588931494,841.233738587715,58270729.42042255,47850883.27972216,69185481.3310909,73500777.59269518,91663558.37638383,779558.1485768486,828331.5162511934,1034448.1288745475,164681.15000000005
12.972358833333333,12.83642246717336,-0.010478924296379775,-39621.043172688886,-19977.43260333333,-19643.610569355555,-24554.513211694444,-3054.2666666666664,-1540.0,-1514.2666666666667,-1892.8333333333333,0.0914375,2395.6000000000004,1408.166666666667,174.0,31.7997610050046,28.10912842263468,0.0,62443.85162185346,32185.645594211648,0.0,707.0570615348009,365.5917836059344,0.0,58270729.42042255,47850883.27972216,69185481.3310909,73500777.59269518,91663558.37638383,779558.1485768486,828331.5162511934,1034448.1288745475,164681.15000000005
8.186524,8.475275789389363,0.03527159871385737,-32607.470860266672,-12607.24696,-20000.223900266672,-25000.279875333337,-3983.066666666667,-1540.0,-2443.066666666667,-3053.8333333333335,0.182875,989.7333333333336,931.5,871.0,25.90698253689214,25.90698253689214,0.0,21132.88870218658,19624.23875245489,0.0,240.18875961917536,223.18457258816855,0.0,58270729.42042255,47850883.27972216,69185481.3310909,73500777.59269518,91663558.37638383,779558.1485768486,828331.5162511934,1034448.1288745475,164681.15000000005
2.230697166666667,2.165002279310063,-0.029450383646101006,-10898.145364322223,-3435.273636666667,-7462.871727655557,-9328.589659569447,-4885.533333333334,-1540.0,-3345.5333333333338,-4181.916666666667,0.2743125,925.5833333333334,925.5833333333334,703.6166666666668,25.90698253689214,25.90698253689214,0.0,19470.955772444944,19470.955772444944,0.0,221.45690046567074,221.45690046567074,0.0,58270729.42042255,47850883.27972216,69185481.3310909,73500777.59269518,91663558.37638383,779558.1485768486,828331.5162511934,1034448.1288745475,164681.15000000005
-3.580288,-3.51913969257552,-0.017079158834283636,21689.384704,5513.64352,16175.741184,20219.67648,-6058.0,-1540.0,-4518.0,-5647.5,0.36575,928.5,928.5,410.5,25.90698253689214,25.90698253689214,0.0,19546.517804844214,19546.517804844214,0.0,222.30856982183164,222.30856982183164,0.0,58270729.42042255,47850883.27972216,69185481.3310909,73500777.59269518,91663558.37638383,779558.1485768486,828331.5162511934,1034448.1288745475,164681.15000000005
-5.054623,-5.135187990170024,0.015938872230436163,33048.47307346667,7784.119420000001,25264.353653466667,31580.442066833333,-6538.266666666666,-1540.0,-4998.266666666666,-6247.833333333333,0.4571875,841.4166666666666,841.4166666666666,290.4333333333334,25.62672234419521,25.62672234419521,0.0,17295.95378011197,17295.95378011197,0.0,196.81864739455418,196.81864739455418,0.0,58270729.42042255,47850883.27972216,69185481.3310909,73500777.59269518,91663558.37638383,779558.1485768486,828331.5162511934,1034448.1288745475,164681.15000000005
-6.573849916666666,-6.69538479395126,0.01848762579389995,42850.9832968,10123.728871666666,32727.254425133335,40909.06803141666,-6518.400000000001,-1540.0,-4978.400000000001,-6223.0,0.548625,805.5,805.5,295.40000000000055,25.35312207666909,25.35312207666909,0.0,16382.558862791715,16382.558862791715,0.0,186.53208678602425,186.53208678602425,0.0,58270729.42042255,47850883.27972216,69185481.3310909,73500777.59269518,91663558.37638383,779558.1485768486,828331.5162511934,1034448.1288745475,164681.15000000005
-7.205273166666665,-7.193917834843923,-0.0015759752003956166,39364.80906722222,11096.120676666666,28268.688390555555,35335.86048819444,-5463.333333333334,-1540.0,-3923.333333333334,-4904.166666666667,0.6400625,820.6666666666666,820.6666666666666,559.166666666667,25.35312207666909,25.35312207666909,0.0,16767.08121428786,16767.08121428786,0.0,190.8407433263541,190.8407433263541,0.0,58270729.42042255,47850883.27972216,69185481.3310909,73500777.59269518,91663558.37638383,779558.1485768486,828331.5162511934,1034448.1288745475,164681.15000000005
