price,estimated_price,price_error,profit,profit_controlled,profit_passive,profit_actual,P_ESS,P_ESS_controlled,P_ESS_passive,P_ESS_actual,SOC_controlled,P_natural_gas,P_natural_gas_actual,P_renewable_absorbed,marginal_price_gas,marginal_price_gas_actual,marginal_price_gas_withoutESS,cost,cost_actual,cost_withoutESS,carbon,carbon_actual,carbon_withoutESS,total_profit,total_profit_actual,total_cost,total_cost_actual,total_cost_withoutESS,total_carbon,total_carbon_actual,total_carbon_withoutESS,total_absorb
58.212564500000006,58.75363023377227,0.009294655516718611,37120.21749302697,9461.4876802603,27658.72981276667,34573.41226595834,637.6667616666667,162.5334283333334,475.1333333333333,593.9166666666666,0.0,8175.416571666666,8219.166666666666,0.0,29.07565250293595,29.07565250293595,29.15578987212103,217934.6636559148,219206.72621510524,236496.00768771465,2815.5968426212858,2832.1928300132986,3058.011873480787,17575830.01222137,14686745.181778723,152825206.5765534,152910914.1442865,156005690.30236548,1975821.323450685,1976763.4487577507,2018002.2349668378,12117.650000000001
53.48142383333334,53.1923262377482,-0.0054055702870976245,9359.249170833335,0.0,9359.249170833335,11699.061463541668,175.0,0.0,175.0,218.75,0.0,8389.833333333334,8346.083333333334,0.0,29.07565250293595,29.07565250293595,29.15578987212103,224168.9709089397,222896.91111193624,229258.08285196064,2896.932845966106,2880.3368946110163,2963.3110770051844,17575830.01222137,14686745.181778723,152825206.5765534,152910914.1442865,156005690.30236548,1975821.323450685,1976763.4487577507,2018002.2349668378,12117.650000000001
50.93576633333333,50.784522086009254,-0.0029693132784988077,-9032.609229777778,0.0,-9032.609229777778,-11290.761537222223,-177.33333333333334,0.0,-177.33333333333334,-221.66666666666666,0.0,8400.25,8444.583333333334,0.0,29.07565250293595,29.07565250293595,29.07565250293595,224471.84228917857,225760.86288347543,219315.7599119913,2900.884262955413,2917.701493661904,2833.6153401294496,17575830.01222137,14686745.181778723,152825206.5765534,152910914.1442865,156005690.30236548,1975821.323450685,1976763.4487577507,2018002.2349668378,12117.650000000001
48.186663166666655,47.61166130113005,-0.011932801064639082,-16531.42478386373,-3016.6719877192936,-13514.75279614444,-16893.44099518055,-343.07054478301006,-62.60387811634341,-280.46666666666664,-350.5833333333333,0.003964912280701749,8586.987211449677,8594.5,0.0,29.15578987212103,29.15578987212103,29.07565250293595,229903.99666717334,230123.0379515002,219926.3486145529,2971.7621944377775,2974.6281241838733,2841.581396779892,17575830.01222137,14686745.181778723,152825206.5765534,152910914.1442865,156005690.30236548,1975821.323450685,1976763.4487577507,2018002.2349668378,12117.650000000001
47.48333708333333,46.61750816350149,-0.01823437384597286,-82760.29098044444,-66476.67191666666,-16283.61906377778,-20354.523829722224,-1742.9333333333334,-1400.0,-342.9333333333334,-428.6666666666667,0.09263157894736843,9944.183333333332,8629.916666666666,0.0,29.64329759400811,29.15578987212103,29.07565250293595,269571.1549991738,231155.6388428045,218685.78744109432,3485.915517472862,2988.1386439898924,2825.3963927916907,17575830.01222137,14686745.181778723,152825206.5765534,152910914.1442865,156005690.30236548,1975821.323450685,1976763.4487577507,2018002.2349668378,12117.650000000001
50.79852883333333,50.95242580489454,0.0030295556799713,1540.8887079444441,0.0,1540.8887079444441,1926.1108849305554,30.333333333333332,0.0,30.333333333333332,37.916666666666664,0.09263157894736843,8756.25,8748.666666666666,0.0,29.15578987212103,29.15578987212103,29.15578987212103,234838.9869633158,234617.88889011886,235723.37925610342,3036.3314628744224,3033.4386221630157,3047.902825720048,17575830.01222137,14686745.181778723,152825206.5765534,152910914.1442865,156005690.30236548,1975821.323450685,1976763.4487577507,2018002.2349668378,12117.650000000001
56.139858583333336,58.143464723041866,0.03568954732464112,99382.52032145557,74104.61333000001,25277.90699145556,31597.383739319448,1770.2666666666667,1320.0,450.2666666666667,562.8333333333334,0.0,7773.983333333333,8981.416666666666,0.0,28.98158741579955,29.15578987212103,29.23512081763916,206271.3434786121,241403.89898285503,257835.63422886838,2664.1474233534764,3122.2265793823376,3335.1941252933125,17575830.01222137,14686745.181778723,152825206.5765534,152910914.1442865,156005690.30236548,1975821.323450685,1976763.4487577507,2018002.2349668378,12117.650000000001
46.3992025,45.91388221561078,-0.01045966866325391,-71089.76479033334,-64958.8835,-6130.881290333333,-7663.601612916666,-1532.1333333333332,-1400.0,-132.13333333333333,-165.16666666666666,0.08866666666666667,9433.883333333333,8066.916666666667,0.0,29.23512081763916,29.07565250293595,29.07565250293595,254609.05139462827,214779.95812153327,209977.629516465,3293.7832916615735,2774.4389192975864,2711.7852515151335,17575830.01222137,14686745.181778723,152825206.5765534,152910914.1442865,156005690.30236548,1975821.323450685,1976763.4487577507,2018002.2349668378,12117.650000000001
47.558525833333334,47.08299652165445,-0.009998823625134087,-125611.578431,-66581.93616666667,-59029.642264333335,-73787.05283041667,-2641.2,-1400.0,-1241.2,-1551.5,0.17733333333333334,7259.533333333333,6169.833333333333,0.0,28.98158741579955,28.73115651635664,28.53583167014744,191361.76583255403,159877.56812359462,115486.22456417853,2473.538309557647,2065.9421422314963,1491.0621263561577,17575830.01222137,14686745.181778723,152825206.5765534,152910914.1442865,156005690.30236548,1975821.323450685,1976763.4487577507,2018002.2349668378,12117.650000000001
37.456183833333334,37.99921428439446,0.01449775165236864,-176570.94766925555,-52438.657366666666,-124132.2903025889,-155165.3628782361,-4714.066666666667,-1400.0,-3314.0666666666666,-4142.583333333333,0.266,5897.316666666667,5326.833333333333,1.0,28.73115651635664,28.59297048226164,22.84879868826128,152047.84912027884,135719.1992642765,22918.02252197081,1963.107303162172,1752.366529433946,297.60397931522925,17575830.01222137,14686745.181778723,152825206.5765534,152910914.1442865,156005690.30236548,1975821.323450685,1976763.4487577507,2018002.2349668378,12117.650000000001
