price,estimated_price,price_error,profit,profit_controlled,profit_passive,profit_actual,P_ESS,P_ESS_controlled,P_ESS_passive,P_ESS_actual,SOC_controlled,P_natural_gas,P_natural_gas_actual,P_renewable_absorbed,marginal_price_gas,marginal_price_gas_actual,marginal_price_gas_withoutESS,cost,cost_actual,cost_withoutESS,carbon,carbon_actual,carbon_withoutESS,total_profit,total_profit_actual,total_cost,total_cost_actual,total_cost_withoutESS,total_carbon,total_carbon_actual,total_carbon_withoutESS,total_absorb
49.26853333333333,48.89984026690164,-0.0074833375683672956,48628.0424,0.0,48628.0424,60785.053,987.0,0.0,987.0,1233.75,0.02261048519736851,7597.916666666667,7351.166666666667,0.0,28.35730167798622,28.35730167798622,28.53095294745815,198359.33576907785,191362.17158003474,226476.04221206965,2652.1439200712125,2558.558728209938,3025.286797283414,39888816.62650722,33204678.176826853,133680558.49636322,136464914.97109273,148507229.46363583,1783970.466377752,1821028.3649878516,1980620.0393995978,120698.53333333335
48.383188,49.5676998643923,0.024481889543787553,26137.340597619946,19953.969171219946,6183.3714264,7729.214282999999,540.2153450000019,412.4153450000018,127.80000000000001,159.75,0.0,6947.034654999998,7327.5,0.0,28.25837873121386,28.35730167798622,28.35730167798622,179909.81847446138,190691.04877365576,195221.12771671405,2404.9589500507077,2549.5826409122005,2610.1712301719313,39888816.62650722,33204678.176826853,133680558.49636322,136464914.97109273,148507229.46363583,1783970.466377752,1821028.3649878516,1980620.0393995978,120698.53333333335
37.42668158333333,38.140191731281014,0.019064210818664228,-27735.666165355553,0.0,-27735.666165355553,-34669.58270669444,-741.0666666666667,0.0,-741.0666666666667,-926.3333333333334,0.0,6816.066666666667,7001.333333333333,0.0,28.25837873121386,28.25837873121386,28.0976733589821,176208.8754584729,181444.21109140912,155319.74550730517,2354.6953677536035,2425.797981952803,2072.0228535029464,39888816.62650722,33204678.176826853,133680558.49636322,136464914.97109273,148507229.46363583,1783970.466377752,1821028.3649878516,1980620.0393995978,120698.53333333335
35.291431166666676,36.37331995095086,0.030655848984272645,-87694.50092501115,-62818.747476666686,-24875.753448344454,-31094.691810430566,-2484.866666666667,-1780.0,-704.8666666666668,-881.0833333333334,0.08807291666666667,8347.45,6743.666666666667,0.0,28.53095294745815,28.25837873121386,28.0976733589821,219700.89191881326,174162.96883833304,149351.3313913014,2936.4202984916988,2326.9093155692453,1991.580486442448,39888816.62650722,33204678.176826853,133680558.49636322,136464914.97109273,148507229.46363583,1783970.466377752,1821028.3649878516,1980620.0393995978,120698.53333333335
35.95320258333333,35.78416166104781,-0.0047016930381573,-68541.18540486666,-63996.70059833333,-4544.484806533333,-5680.6060081666665,-1906.4,-1780.0,-126.4,-158.0,0.17614583333333333,8717.316666666668,6968.916666666667,0.0,28.53095294745815,28.25837873121386,28.25837873121386,230253.54038231313,180528.16864753896,176063.34480800715,3074.834485829273,2413.3569433941993,2352.718873710103,39888816.62650722,33204678.176826853,133680558.49636322,136464914.97109273,148507229.46363583,1783970.466377752,1821028.3649878516,1980620.0393995978,120698.53333333335
38.05739858333333,37.383979126382094,-0.01769483679964789,-58463.77570371666,-67742.16947833332,9278.393774616667,11597.992218270832,-1536.2,-1780.0,243.8,304.75,0.26421875,9071.616666666667,7230.666666666667,0.0,28.75992700836201,28.35730167798622,28.35730167798622,240387.0013951501,187945.11672783742,196587.00441420372,3208.4487516507634,2512.8565372503294,2628.439464179299,39888816.62650722,33204678.176826853,133680558.49636322,136464914.97109273,148507229.46363583,1783970.466377752,1821028.3649878516,1980620.0393995978,120698.53333333335
45.33552075,45.943911884870204,0.013419745153587927,150943.1051531,86137.489425,64805.615728100005,81007.01966012499,3329.4666666666667,1900.0,1429.4666666666667,1786.8333333333333,0.16005208333333332,6899.116666666667,8441.75,0.0,28.25837873121386,28.53095294745815,28.77883487405135,178555.73381210022,222391.36078175853,273666.8595664117,2386.5687328628705,2971.7099286267016,3650.724795855134,39888816.62650722,33204678.176826853,133680558.49636322,136464914.97109273,148507229.46363583,1783970.466377752,1821028.3649878516,1980620.0393995978,120698.53333333335
38.43416133333333,38.05506153476909,-0.009863615736957659,-34938.81035930292,-36734.9668322807,1796.1564729777776,2245.195591222222,-909.0561403508772,-955.7894736842105,46.733333333333334,58.416666666666664,0.20734375,9186.972807017544,8219.5,0.0,28.75992700836201,28.53095294745815,28.53095294745815,243704.63557160768,216050.35648918594,217717.03965719996,3252.735568699272,2888.5379212300477,2910.3990300358423,39888816.62650722,33204678.176826853,133680558.49636322,136464914.97109273,148507229.46363583,1783970.466377752,1821028.3649878516,1980620.0393995978,120698.53333333335
15.086645166666663,15.187850748508001,0.0067082893992196566,-71375.92405984443,-26854.228396666662,-44521.69566317777,-55652.11957897221,-4731.0666666666675,-1780.0,-2951.066666666667,-3688.8333333333335,0.29541666666666666,6587.983333333334,6177.75,632.0,28.25837873121386,28.0976733589821,26.44303420930038,169763.61024286188,158206.78144494057,56275.81879760592,2267.1603483836816,2110.934363344294,759.321881183684,39888816.62650722,33204678.176826853,133680558.49636322,136464914.97109273,148507229.46363583,1783970.466377752,1821028.3649878516,1980620.0393995978,120698.53333333335
9.581020416666666,9.676693239266076,0.009985661071442966,-66766.93761027778,-17054.216341666666,-49712.72126861111,-62140.90158576388,-6968.666666666667,-1780.0,-5188.666666666667,-6485.833333333333,0.38348958333333333,5078.833333333333,5078.833333333333,482.83333333333394,28.01740671434946,28.01740671434946,0.0,127359.49193248732,127359.49193248732,0.0,1696.1113995338205,1696.1113995338205,0.0,39888816.62650722,33204678.176826853,133680558.49636322,136464914.97109273,148507229.46363583,1783970.466377752,1821028.3649878516,1980620.0393995978,120698.53333333335
