date,price
1/1/2024 12:00:00 AM,45.756296
1/1/2024 12:05:00 AM,46.273310
1/1/2024 12:10:00 AM,46.273310
1/1/2024 12:15:00 AM,46.186430
1/1/2024 12:20:00 AM,46.186430
1/1/2024 12:25:00 AM,45.946603
1/1/2024 12:30:00 AM,45.795506
1/1/2024 12:35:00 AM,45.591093
1/1/2024 12:40:00 AM,45.480576
1/1/2024 12:45:00 AM,45.245510
1/1/2024 12:50:00 AM,45.245040
1/1/2024 12:55:00 AM,45.217343
1/1/2024 1:00:00 AM,45.777470
1/1/2024 1:05:00 AM,45.146220
1/1/2024 1:10:00 AM,45.774730
1/1/2024 1:15:00 AM,45.578033
1/1/2024 1:20:00 AM,45.040106
1/1/2024 1:25:00 AM,44.754360
1/1/2024 1:30:00 AM,44.576476
1/1/2024 1:35:00 AM,44.575226
1/1/2024 1:40:00 AM,44.575226
1/1/2024 1:45:00 AM,44.519986
1/1/2024 1:50:00 AM,44.516703
1/1/2024 1:55:00 AM,44.614526
1/1/2024 2:00:00 AM,45.966576
1/1/2024 2:05:00 AM,45.590630
1/1/2024 2:10:00 AM,45.587703
1/1/2024 2:15:00 AM,45.054646
1/1/2024 2:20:00 AM,45.047436
1/1/2024 2:25:00 AM,45.084286
1/1/2024 2:30:00 AM,45.174883
1/1/2024 2:35:00 AM,45.018103
1/1/2024 2:40:00 AM,45.018103
1/1/2024 2:45:00 AM,44.456176
1/1/2024 2:50:00 AM,44.960353
1/1/2024 2:55:00 AM,44.960360
1/1/2024 3:00:00 AM,43.984093
1/1/2024 3:05:00 AM,44.492633
1/1/2024 3:10:00 AM,44.643813
1/1/2024 3:15:00 AM,44.356413
1/1/2024 3:20:00 AM,43.425896
1/1/2024 3:25:00 AM,44.154406
1/1/2024 3:30:00 AM,44.520156
1/1/2024 3:35:00 AM,44.680120
1/1/2024 3:40:00 AM,44.512436
1/1/2024 3:45:00 AM,44.559460
1/1/2024 3:50:00 AM,44.055096
1/1/2024 3:55:00 AM,44.558456
1/1/2024 4:00:00 AM,41.955520
1/1/2024 4:05:00 AM,42.676963
1/1/2024 4:10:00 AM,44.062356
1/1/2024 4:15:00 AM,43.631516
1/1/2024 4:20:00 AM,42.480823
1/1/2024 4:25:00 AM,43.631516
1/1/2024 4:30:00 AM,43.745166
1/1/2024 4:35:00 AM,43.656936
1/1/2024 4:40:00 AM,43.735380
1/1/2024 4:45:00 AM,42.187850
1/1/2024 4:50:00 AM,42.187850
1/1/2024 4:55:00 AM,41.099660
1/1/2024 5:00:00 AM,38.149643
1/1/2024 5:05:00 AM,40.099236
1/1/2024 5:10:00 AM,40.362076
1/1/2024 5:15:00 AM,40.242596
1/1/2024 5:20:00 AM,40.672076
1/1/2024 5:25:00 AM,41.009716
1/1/2024 5:30:00 AM,42.361890
1/1/2024 5:35:00 AM,41.798666
1/1/2024 5:40:00 AM,43.282420
1/1/2024 5:45:00 AM,42.516513
1/1/2024 5:50:00 AM,43.131720
1/1/2024 5:55:00 AM,46.308493
1/1/2024 6:00:00 AM,37.985760
1/1/2024 6:05:00 AM,41.428250
1/1/2024 6:10:00 AM,41.980760
1/1/2024 6:15:00 AM,43.405933
1/1/2024 6:20:00 AM,44.147353
1/1/2024 6:25:00 AM,45.331763
1/1/2024 6:30:00 AM,44.487793
1/1/2024 6:35:00 AM,44.489320
1/1/2024 6:40:00 AM,44.486486
1/1/2024 6:45:00 AM,44.116396
1/1/2024 6:50:00 AM,43.778926
1/1/2024 6:55:00 AM,43.847843
1/1/2024 7:00:00 AM,46.220376
1/1/2024 7:05:00 AM,46.226486
1/1/2024 7:10:00 AM,45.512110
1/1/2024 7:15:00 AM,46.017890
1/1/2024 7:20:00 AM,46.407340
1/1/2024 7:25:00 AM,46.915053
1/1/2024 7:30:00 AM,46.911143
1/1/2024 7:35:00 AM,46.142026
1/1/2024 7:40:00 AM,44.869386
1/1/2024 7:45:00 AM,44.585083
1/1/2024 7:50:00 AM,42.254833
1/1/2024 7:55:00 AM,38.782053
1/1/2024 8:00:00 AM,39.153350
1/1/2024 8:05:00 AM,39.153350
1/1/2024 8:10:00 AM,39.045710
1/1/2024 8:15:00 AM,38.105236
1/1/2024 8:20:00 AM,37.262850
