date,price
3/1/2024 12:00:00 AM,35.166710
3/1/2024 12:05:00 AM,35.166710
3/1/2024 12:10:00 AM,35.289810
3/1/2024 12:15:00 AM,35.282680
3/1/2024 12:20:00 AM,35.282680
3/1/2024 12:25:00 AM,34.713450
3/1/2024 12:30:00 AM,32.179206
3/1/2024 12:35:00 AM,31.252130
3/1/2024 12:40:00 AM,31.455966
3/1/2024 12:45:00 AM,30.442480
3/1/2024 12:50:00 AM,30.442480
3/1/2024 12:55:00 AM,30.878006
3/1/2024 1:00:00 AM,31.971673
3/1/2024 1:05:00 AM,31.627886
3/1/2024 1:10:00 AM,30.850710
3/1/2024 1:15:00 AM,30.429200
3/1/2024 1:20:00 AM,30.409120
3/1/2024 1:25:00 AM,30.399090
3/1/2024 1:30:00 AM,30.392210
3/1/2024 1:35:00 AM,30.270600
3/1/2024 1:40:00 AM,30.049830
3/1/2024 1:45:00 AM,29.509120
3/1/2024 1:50:00 AM,29.509120
3/1/2024 1:55:00 AM,28.757700
3/1/2024 2:00:00 AM,28.862420
3/1/2024 2:05:00 AM,29.432130
3/1/2024 2:10:00 AM,29.432130
3/1/2024 2:15:00 AM,29.432130
3/1/2024 2:20:00 AM,29.183610
3/1/2024 2:25:00 AM,29.432130
3/1/2024 2:30:00 AM,29.178890
3/1/2024 2:35:00 AM,29.425580
3/1/2024 2:40:00 AM,29.508280
3/1/2024 2:45:00 AM,30.239710
3/1/2024 2:50:00 AM,30.039970
3/1/2024 2:55:00 AM,30.372590
3/1/2024 3:00:00 AM,29.884770
3/1/2024 3:05:00 AM,29.881580
3/1/2024 3:10:00 AM,30.198360
3/1/2024 3:15:00 AM,30.399090
3/1/2024 3:20:00 AM,30.429200
3/1/2024 3:25:00 AM,30.429200
3/1/2024 3:30:00 AM,30.422320
3/1/2024 3:35:00 AM,30.483740
3/1/2024 3:40:00 AM,31.305410
3/1/2024 3:45:00 AM,32.068080
3/1/2024 3:50:00 AM,32.470690
3/1/2024 3:55:00 AM,32.615720
3/1/2024 4:00:00 AM,30.333190
3/1/2024 4:05:00 AM,30.349760
3/1/2024 4:10:00 AM,31.843370
3/1/2024 4:15:00 AM,32.619150
3/1/2024 4:20:00 AM,33.490990
3/1/2024 4:25:00 AM,34.275250
3/1/2024 4:30:00 AM,33.030800
3/1/2024 4:35:00 AM,32.620520
3/1/2024 4:40:00 AM,33.477100
3/1/2024 4:45:00 AM,32.941330
3/1/2024 4:50:00 AM,34.071970
3/1/2024 4:55:00 AM,35.263710
3/1/2024 5:00:00 AM,30.422560
3/1/2024 5:05:00 AM,30.422550
3/1/2024 5:10:00 AM,30.534140
3/1/2024 5:15:00 AM,30.970870
3/1/2024 5:20:00 AM,32.446950
3/1/2024 5:25:00 AM,33.345420
3/1/2024 5:30:00 AM,33.605450
3/1/2024 5:35:00 AM,35.530090
3/1/2024 5:40:00 AM,35.666200
3/1/2024 5:45:00 AM,35.763410
3/1/2024 5:50:00 AM,36.170900
3/1/2024 5:55:00 AM,36.343600
3/1/2024 6:00:00 AM,34.877090
3/1/2024 6:05:00 AM,34.947013
3/1/2024 6:10:00 AM,34.794203
3/1/2024 6:15:00 AM,34.706200
3/1/2024 6:20:00 AM,35.084170
3/1/2024 6:25:00 AM,35.696690
3/1/2024 6:30:00 AM,41.655000
3/1/2024 6:35:00 AM,42.555726
3/1/2024 6:40:00 AM,42.109313
3/1/2024 6:45:00 AM,37.667290
3/1/2024 6:50:00 AM,37.196526
3/1/2024 6:55:00 AM,33.890306
3/1/2024 7:00:00 AM,34.665090
3/1/2024 7:05:00 AM,32.598940
3/1/2024 7:10:00 AM,29.355613
3/1/2024 7:15:00 AM,28.972490
3/1/2024 7:20:00 AM,28.290226
3/1/2024 7:25:00 AM,23.792250
3/1/2024 7:30:00 AM,13.103093
3/1/2024 7:35:00 AM,14.096330
3/1/2024 7:40:00 AM,12.295556
3/1/2024 7:45:00 AM,9.312583
3/1/2024 7:50:00 AM,8.351786
3/1/2024 7:55:00 AM,5.670540
3/1/2024 8:00:00 AM,13.823460
3/1/2024 8:05:00 AM,14.395560
3/1/2024 8:10:00 AM,13.892523
3/1/2024 8:15:00 AM,12.397206
3/1/2024 8:20:00 AM,10.380100
3/1/2024 8:25:00 AM,5.018250
3/1/2024 8:30:00 AM,5.874383
3/1/2024 8:35:00 AM,2.259450
3/1/2024 8:40:00 AM,0.271786
3/1/2024 8:45:00 AM,-1.519806
3/1/2024 8:50:00 AM,-0.689386
3/1/2024 8:55:00 AM,-0.106203
3/1/2024 9:00:00 AM,-3.016870
3/1/2024 9:05:00 AM,-0.574103
3/1/2024 9:10:00 AM,3.506126
3/1/2024 9:15:00 AM,2.015673
3/1/2024 9:20:00 AM,-0.226196
3/1/2024 9:25:00 AM,0.834126
3/1/2024 9:30:00 AM,7.208883
3/1/2024 9:35:00 AM,7.528940
3/1/2024 9:40:00 AM,6.035653
3/1/2024 9:45:00 AM,-0.087893
3/1/2024 9:50:00 AM,12.909720
3/1/2024 9:55:00 AM,10.692396
3/1/2024 10:00:00 AM,9.199690
3/1/2024 10:05:00 AM,7.625573
3/1/2024 10:10:00 AM,0.411323
3/1/2024 10:15:00 AM,-3.747783
3/1/2024 10:20:00 AM,-3.034186
3/1/2024 10:25:00 AM,6.072716
3/1/2024 10:30:00 AM,-7.665516
3/1/2024 10:35:00 AM,-9.195803
3/1/2024 10:40:00 AM,-16.721850
3/1/2024 10:45:00 AM,-14.202523
3/1/2024 10:50:00 AM,-14.327693
3/1/2024 10:55:00 AM,-14.327900
3/1/2024 11:00:00 AM,-7.774853
3/1/2024 11:05:00 AM,-8.689710
3/1/2024 11:10:00 AM,-13.545086
3/1/2024 11:15:00 AM,-11.781506
3/1/2024 11:20:00 AM,-12.206740
3/1/2024 11:25:00 AM,-12.176870
3/1/2024 11:30:00 AM,-14.509076
3/1/2024 11:35:00 AM,-12.199500
3/1/2024 11:40:00 AM,-6.257953
3/1/2024 11:45:00 AM,-10.505086
3/1/2024 11:50:00 AM,-12.450160
3/1/2024 11:55:00 AM,-9.070436
3/1/2024 12:00:00 PM,-8.514096
3/1/2024 12:05:00 PM,-8.582646
