price,profit,profit_actual,P_ESS,P_ESS_controlled,P_ESS_passive,P_ESS_actual,P_natural_gas,P_natural_gas_actual,P_renewable_absorbed,marginal_price_gas,marginal_price_gas_actual,marginal_price_gas_withoutESS,cost,cost_actual,cost_withoutESS,total_profit,total_profit_actual,total_cost,total_cost_actual,total_cost_withoutESS,total_absorb
49.26853333333333,93560.9448,60785.053,1899.0,912.0,987.0,1233.75,6685.916666666667,7351.166666666667,0.0,31.32332298758161,37.92206587432789,40.42714609299411,76448.45687636362,99156.50269007095,146808.6044728412,38671378.87627054,33296678.831203498,77403591.6304688,79934519.34106036,120026569.5084566,114594.53333333335
48.383188,6183.3714264,7729.214282999999,127.80000000000001,0.0,127.80000000000001,159.75,7359.45,7327.5,0.0,37.92206587432789,37.92206587432789,38.09562452300365,99470.62380239661,98259.01379771184,104322.28057077377,38671378.87627054,33296678.831203498,77403591.6304688,79934519.34106036,120026569.5084566,114594.53333333335
37.42668158333333,-33448.16045811025,-34669.58270669444,-893.6982666666668,-152.6316,-741.0666666666667,-926.3333333333334,6968.698266666666,7001.333333333333,0.0,33.26397914170879,33.90837836874513,28.85417537930065,85439.08812847678,86534.02340894294,57532.79918200055,38671378.87627054,33296678.831203498,77403591.6304688,79934519.34106036,120026569.5084566,114594.53333333335
35.291431166666676,-91929.47266501113,-31094.691810430566,-2604.866666666667,-1900.0,-704.8666666666668,-881.0833333333334,8467.45,6743.666666666667,0.0,39.73703122159672,31.32332298758161,27.59462496440823,142086.06190391738,78257.37877889645,51517.898743545265,38671378.87627054,33296678.831203498,77403591.6304688,79934519.34106036,120026569.5084566,114594.53333333335
35.95320258333333,-72855.56971486667,-5680.6060081666665,-2026.4,-1900.0,-126.4,-158.0,8837.316666666668,6968.916666666667,0.0,41.24093341877509,33.26397914170879,31.32332298758161,157130.7036287378,85446.35298152136,80363.87224981132,38671378.87627054,33296678.831203498,77403591.6304688,79934519.34106036,120026569.5084566,114594.53333333335
38.05739858333333,-38794.109899369636,11597.992218270832,-1019.3579,-1263.1579,243.8,304.75,8554.774566666667,7230.666666666667,0.0,40.42714609299411,37.92206587432789,38.09562452300365,145590.04539259154,94586.89375221444,106157.2198186318,38671378.87627054,33296678.831203498,77403591.6304688,79934519.34106036,120026569.5084566,114594.53333333335
45.33552075,150943.1051531,81007.01966012499,3329.4666666666667,1900.0,1429.4666666666667,1786.8333333333333,6899.116666666667,8441.75,0.0,32.22690551642601,39.50585983592206,42.10725206179195,83154.01939865772,141067.76763668968,215410.01319992324,38671378.87627054,33296678.831203498,77403591.6304688,79934519.34106036,120026569.5084566,114594.53333333335
38.43416133333333,1796.1564729777776,2245.195591222222,46.733333333333334,0.0,46.733333333333334,58.416666666666664,8231.183333333332,8219.5,0.0,38.8206218623134,38.8206218623134,39.50585983592206,132764.67252216346,132311.1182567388,134595.3909335711,38671378.87627054,33296678.831203498,77403591.6304688,79934519.34106036,120026569.5084566,114594.53333333335
15.086645166666663,-73186.32147984442,-55652.11957897221,-4851.0666666666675,-1900.0,-2951.066666666667,-3688.8333333333335,6707.983333333334,6177.75,632.0,31.32332298758161,30.49812424969988,3.835025640017273,77139.65820362291,60592.99403034209,4083.478768291048,38671378.87627054,33296678.831203498,77403591.6304688,79934519.34106036,120026569.5084566,114594.53333333335
9.581020416666666,-67916.66006027778,-62140.90158576388,-7088.666666666667,-1900.0,-5188.666666666667,-6485.833333333333,5078.833333333333,5078.833333333333,602.8333333333339,23.69971618874727,23.69971618874727,0.0,32133.443526249637,32133.443526249637,0.0,38671378.87627054,33296678.831203498,77403591.6304688,79934519.34106036,120026569.5084566,114594.53333333335
10.279503,-78074.19588540001,-73178.92523175,-7595.133333333334,-1900.0,-5695.133333333334,-7118.916666666667,4960.0,4960.0,476.21666666666715,23.53046807489469,23.53046807489469,0.0,29326.774394976437,29326.774394976437,0.0,38671378.87627054,33296678.831203498,77403591.6304688,79934519.34106036,120026569.5084566,114594.53333333335
10.998257583333332,-84240.78735095556,-79180.12242827777,-7659.466666666667,-1900.0,-5759.466666666667,-7199.333333333333,4982.25,4982.25,460.1333333333341,23.53046807489469,23.53046807489469,0.0,29850.327309642846,29850.327309642846,0.0,38671378.87627054,33296678.831203498,77403591.6304688,79934519.34106036,120026569.5084566,114594.53333333335
10.550059416666668,-75024.98919838891,-68724.84538340279,-7111.333333333334,-1900.0,-5211.333333333334,-6514.166666666667,4718.583333333334,4683.416666666667,562.0,21.57446557216196,21.517058474062,0.0,23943.847045359504,23185.689620418132,0.0,38671378.87627054,33296678.831203498,77403591.6304688,79934519.34106036,120026569.5084566,114594.53333333335
8.055577166666668,-33516.57139811112,-41895.71424763889,-4160.666666666667,0.0,-4160.666666666667,-5200.833333333333,3625.583333333334,4665.75,0.0,7.973448047538831,21.3222514498038,0.0,9771.705603369644,22806.421811967644,0.0,38671378.87627054,33296678.831203498,77403591.6304688,79934519.34106036,120026569.5084566,114594.53333333335
13.399127166666668,-70201.60032674445,-55929.07338759722,-5239.266666666666,-1900.0,-3339.2666666666664,-4174.083333333333,4798.016666666666,4717.833333333333,985.0,22.10505354785561,21.57446557216196,0.1311904133322334,25668.01193554266,23927.666196180362,34.73730344480886,38671378.87627054,33296678.831203498,77403591.6304688,79934519.34106036,120026569.5084566,114594.53333333335
13.352949416666666,-26694.32627717222,-33367.90784646528,-1999.1333333333332,0.0,-1999.1333333333332,-2498.9166666666665,4573.466666666667,5073.25,0.0,19.70060319106663,23.69971618874727,3.835025640017273,20929.09972786608,32001.120110862474,4411.053875042525,38671378.87627054,33296678.831203498,77403591.6304688,79934519.34106036,120026569.5084566,114594.53333333335
20.955746833333333,-54398.324679755555,-18228.007120527778,-2595.866666666667,-1900.0,-695.8666666666668,-869.8333333333334,6400.866666666667,5260.833333333333,586.0,31.32332298758161,23.69971618874727,17.82435022514924,67519.74365875348,36446.79187260164,17544.030992726202,38671378.87627054,33296678.831203498,77403591.6304688,79934519.34106036,120026569.5084566,114594.53333333335
72.86668358333334,383987.9913685445,306926.61570026394,5269.733333333334,1900.0,3369.7333333333336,4212.166666666667,6088.433333333333,7146.0,0.0,28.98779370104983,35.37383672945231,42.33920645981895,57920.71860632343,91515.57246291517,263056.63044006267,38671378.87627054,33296678.831203498,77403591.6304688,79934519.34106036,120026569.5084566,114594.53333333335
63.6729365,594751.9203967666,592216.6763084583,9340.733333333334,1900.0,7440.733333333334,9300.916666666666,8678.933333333332,8718.75,0.0,40.86025933836551,41.18387423390921,46.84144653430442,150616.3973847534,152246.11597958914,556460.1510985699,38671378.87627054,33296678.831203498,77403591.6304688,79934519.34106036,120026569.5084566,114594.53333333335
53.874657000000006,478363.8544344001,470002.50766800006,8879.2,1900.0,6979.200000000001,8724.0,8727.3,8882.5,0.0,41.18387423390921,41.34967221291907,46.64718697364115,152598.23810428905,158996.83581410913,537146.2031850929,38671378.87627054,33296678.831203498,77403591.6304688,79934519.34106036,120026569.5084566,114594.53333333335
48.70346125,352351.68420795834,348481.38248729164,7234.633333333334,1510.5,5724.133333333334,7155.166666666667,8610.033333333333,8689.5,0.0,40.4291788155419,40.86025933836551,45.00028212541165,147824.0015227512,151048.1541250955,457026.2358376152,38671378.87627054,33296678.831203498,77403591.6304688,79934519.34106036,120026569.5084566,114594.53333333335
52.768135666666666,343116.00748322223,303570.68714569445,6502.333333333334,1900.0,4602.333333333334,5752.916666666667,7775.416666666667,8524.833333333334,0.0,38.23219326534267,40.42714609299411,43.32091153001522,115304.48755255628,144379.60677842045,388009.2880254859,38671378.87627054,33296678.831203498,77403591.6304688,79934519.34106036,120026569.5084566,114594.53333333335
53.059639833333335,223519.03876189998,153382.15384820834,4212.6,1900.0,2312.6,2890.75,7252.066666666666,8573.916666666666,0.0,37.92206587432789,40.42714609299411,42.33920645981895,95398.42596192501,146363.9058658182,267565.7559280333,38671378.87627054,33296678.831203498,77403591.6304688,79934519.34106036,120026569.5084566,114594.53333333335
51.03855133333334,146269.68298115558,61620.54430977778,2865.866666666667,1900.0,965.8666666666667,1207.3333333333333,7060.3,8718.833333333334,0.0,33.90837836874513,41.18387423390921,42.10725206179195,88533.48745341998,152249.54796910868,202676.07838890303,38671378.87627054,33296678.831203498,77403591.6304688,79934519.34106036,120026569.5084566,114594.53333333335
51.97428958333334,116654.56049347224,22379.26285642361,2244.4666666666667,1900.0,344.4666666666667,430.5833333333333,7078.200000000001,8892.083333333334,0.0,34.27291678824984,41.34967221291907,41.9482916485749,89146.4258563004,159393.10350614964,177322.04909344908,38671378.87627054,33296678.831203498,77403591.6304688,79934519.34106036,120026569.5084566,114594.53333333335
