price,profit,profit_actual,P_ESS,P_ESS_controlled,P_ESS_passive,P_ESS_actual,SOC_controlled,P_natural_gas,P_natural_gas_actual,P_renewable_absorbed,marginal_price_gas,marginal_price_gas_actual,marginal_price_gas_withoutESS,cost,cost_actual,cost_withoutESS,carbon,carbon_actual,carbon_withoutESS,total_profit,total_profit_actual,total_cost,total_cost_actual,total_cost_withoutESS,total_carbon,total_carbon_actual,total_carbon_withoutESS,total_absorb
43.20613025,58959.08533915,73698.8566739375,1364.6,0.0,1364.6,1705.75,0.0906420339251743,9203.316666666666,8862.166666666666,0.0,29.4375403282338,29.4375403282338,29.50633424094728,249914.39838738937,239871.78150441244,290139.56373616355,3234.340303810874,3104.392539192532,3756.8120442081804,19319472.617007785,15645385.78644794,145401717.2378586,145656901.6470099,151990003.31792718,1882381.2843380664,1885756.0363838063,1967399.8234442028,19250.45
45.85289275,40610.37867891667,50762.97334864584,885.6666666666666,0.0,885.6666666666666,1107.0833333333333,0.0906420339251743,8906.75,8685.333333333334,0.0,29.4375403282338,29.4375403282338,29.46095844437864,241184.20517737954,234666.24312303646,267267.58252363204,3121.3748182659633,3037.0347892975396,3461.78827751226,19319472.617007785,15645385.78644794,145401717.2378586,145656901.6470099,151990003.31792718,1882381.2843380664,1885756.0363838063,1967399.8234442028,19250.45
45.36741658333333,75501.5888633979,13315.336767208331,1664.225,1429.425,234.8,293.5,-7.926442599504036e-09,7407.108333333334,8777.833333333334,0.0,28.82038932654986,29.4375403282338,29.4375403282338,197238.9784078751,237389.21560339807,246029.1336897347,2550.872475001653,3072.269050552696,3184.0664092379766,19319472.617007785,15645385.78644794,145401717.2378586,145656901.6470099,151990003.31792718,1882381.2843380664,1885756.0363838063,1967399.8234442028,19250.45
41.78968791666666,-82787.5949743138,-10875.7662803125,-1981.0532,-1772.8532,-208.2,-260.25,0.1014584583386176,10478.3032,8757.5,0.0,29.50633424094728,29.4375403282338,29.4375403282338,287495.39883620694,236790.65228339063,229129.5324129678,3722.9615139716857,3064.523861592103,2965.3917914120543,19319472.617007785,15645385.78644794,145401717.2378586,145656901.6470099,151990003.31792718,1882381.2843380664,1885756.0363838063,1967399.8234442028,19250.45
42.84475750000001,17.137903000000005,21.422378750000004,0.4,0.0,0.4,0.5,0.1014584583386176,8691.183333333334,8691.083333333334,0.0,29.4375403282338,29.4375403282338,29.4375403282338,234838.45273395663,234835.5089799238,234850.2277500879,3039.2631182525956,3039.2250271593466,3039.415482625591,19319472.617007785,15645385.78644794,145401717.2378586,145656901.6470099,151990003.31792718,1882381.2843380664,1885756.0363838063,1967399.8234442028,19250.45
44.693192583333335,32941.862480088894,41177.32810011112,737.0666666666667,0.0,737.0666666666667,921.3333333333334,0.1014584583386176,8839.516666666666,8655.25,0.0,29.4375403282338,29.4375403282338,29.46095844437864,239205.02121597793,233780.66378482874,260908.92565938696,3095.764906571675,3025.5757187451864,3378.2364049309494,19319472.617007785,15645385.78644794,145401717.2378586,145656901.6470099,151990003.31792718,1882381.2843380664,1885756.0363838063,1967399.8234442028,19250.45
44.88787075,77395.66674715,96744.5834339375,1724.2,0.0,1724.2,2155.25,0.1014584583386176,9003.55,8572.5,0.0,29.4375403282338,29.4375403282338,29.74927158163553,244033.75908115256,231344.70732266738,294857.49052392464,3158.246996530819,2994.05533908179,3817.1585903312916,19319472.617007785,15645385.78644794,145401717.2378586,145656901.6470099,151990003.31792718,1882381.2843380664,1885756.0363838063,1967399.8234442028,19250.45
48.65660433333333,124505.76294175551,58318.99501052777,2558.866666666667,1600.0,958.8666666666668,1198.5833333333333,-7.1020925668241475e-09,7103.133333333332,8463.416666666666,0.0,28.82038932654986,29.4375403282338,29.46095844437864,188478.30056233707,228133.5622985292,263425.3825265109,2435.648775172886,2952.504304862871,3411.3023004505794,19319472.617007785,15645385.78644794,145401717.2378586,145656901.6470099,151990003.31792718,1882381.2843380664,1885756.0363838063,1967399.8234442028,19250.45
29.835337166666665,-89464.24202796667,-44700.79390995833,-2998.6000000000004,-1800.0,-1198.6,-1498.25,0.1030120410906785,5650.933333333333,4198.583333333333,48.0,28.7961487245527,28.52268062791039,27.39509065158024,146648.13835592184,104923.63589774992,62968.31170225375,1901.591369991246,1358.0923362903864,826.9384847770657,19319472.617007785,15645385.78644794,145401717.2378586,145656901.6470099,151990003.31792718,1882381.2843380664,1885756.0363838063,1967399.8234442028,19250.45
14.21940725,-82287.70975575001,-70865.97088218751,-5787.0,-1800.0,-3987.0,-4983.75,0.2060240892834496,2691.333333333333,1961.083333333333,73.0,27.39509065158024,25.53426199521599,0.0,62721.755886389525,42891.46917042383,0.0,823.7018646352784,563.4536892940872,0.0,19319472.617007785,15645385.78644794,145401717.2378586,145656901.6470099,151990003.31792718,1882381.2843380664,1885756.0363838063,1967399.8234442028,19250.45
16.344618083333334,-108267.83982520556,-98559.40909400694,-6624.066666666667,-1800.0,-4824.066666666667,-6030.083333333333,0.3090361374762207,2099.3166666666666,1514.333333333333,9.0,27.39509065158024,24.21647233706508,0.0,46503.40563580984,31698.711764743613,0.0,610.7981904567062,414.8618554780553,0.0,19319472.617007785,15645385.78644794,145401717.2378586,145656901.6470099,151990003.31792718,1882381.2843380664,1885756.0363838063,1967399.8234442028,19250.45
18.45961775,-123345.93516431667,-112648.27901789584,-6681.933333333333,-1800.0,-4881.933333333333,-6102.416666666667,0.4120481856689918,2086.6833333333334,1513.166666666667,6.0,27.39509065158024,24.21647233706508,0.0,46157.314323911545,31670.45921368372,0.0,606.2549347761973,414.4976920889008,0.0,19319472.617007785,15645385.78644794,145401717.2378586,145656901.6470099,151990003.31792718,1882381.2843380664,1885756.0363838063,1967399.8234442028,19250.45
18.357527916666665,-122808.19025691669,-112205.80000864582,-6689.8,-1800.0,-4889.8,-6112.25,0.5150602338617629,2011.3833333333328,1436.833333333333,3.0,25.61565311914971,24.21647233706508,0.0,44176.70393817815,29821.93515862107,0.0,580.1792680852033,390.6710017699213,0.0,19319472.617007785,15645385.78644794,145401717.2378586,145656901.6470099,151990003.31792718,1882381.2843380664,1885756.0363838063,1967399.8234442028,19250.45
18.94014533333333,-131775.42981848886,-122103.96027311108,-6957.466666666667,-1800.0,-5157.466666666667,-6446.833333333333,0.618072282054534,1927.7166666666672,1427.083333333333,10.0,25.53426199521599,24.21647233706508,0.0,42039.47596185014,29585.824553334685,0.0,552.4718585308025,387.62763630341414,0.0,19319472.617007785,15645385.78644794,145401717.2378586,145656901.6470099,151990003.31792718,1882381.2843380664,1885756.0363838063,1967399.8234442028,19250.45
16.236473750000002,-112782.87639383334,-104446.52955479168,-6946.266666666666,-1800.0,-5146.266666666666,-6432.833333333333,0.7210843302473051,1936.2666666666664,1456.833333333333,34.0,25.53426199521599,24.21647233706508,0.0,42257.79390190922,30306.264605362372,0.0,555.2858840960197,396.9138027268591,0.0,19319472.617007785,15645385.78644794,145401717.2378586,145656901.6470099,151990003.31792718,1882381.2843380664,1885756.0363838063,1967399.8234442028,19250.45
7.623547583333333,-43989.90250185556,-37834.39606481944,-5770.266666666666,-1800.0,-3970.2666666666655,-4962.833333333333,0.8240963784400762,2484.3500000000004,1729.916666666667,53.0,27.39509065158024,25.21209556651727,0.0,57051.42870635663,37016.74201217257,0.0,749.2655951151726,486.5296640209475,0.0,19319472.617007785,15645385.78644794,145401717.2378586,145656901.6470099,151990003.31792718,1882381.2843380664,1885756.0363838063,1967399.8234442028,19250.45
30.043643,-68016.80484246666,-17422.809303083333,-2263.9333333333334,-1800.0,-463.9333333333333,-579.9166666666666,0.9271084266328472,4639.35,2972.333333333333,17.0,28.77454396317221,27.69407215256761,27.39509065158024,117535.4966216479,70486.5488947041,54532.90670578801,1523.3548549785291,921.0667402588246,716.2041197409147,19319472.617007785,15645385.78644794,145401717.2378586,145656901.6470099,151990003.31792718,1882381.2843380664,1885756.0363838063,1967399.8234442028,19250.45
55.66617324999999,369823.7886037,350947.38925462496,6643.6,1600.0,5043.6,6304.5,0.8256499611921371,4757.733333333333,5096.833333333333,0.0,28.77454396317221,28.77454396317221,29.82400899102403,120941.92305115474,130699.37090906643,314946.0978493781,1567.8590484836366,1695.337905453216,4078.321526691432,19319472.617007785,15645385.78644794,145401717.2378586,145656901.6470099,151990003.31792718,1882381.2843380664,1885756.0363838063,1967399.8234442028,19250.45
48.93889958333333,391070.7465704166,390960.6340463541,7991.0,1600.0,6391.0,7988.75,0.7241914957514268,5712.833333333333,5715.083333333333,0.0,28.7961487245527,28.7961487245527,30.80479184622593,148430.61996197165,148495.4112966019,383939.2215245618,1924.2991252329734,1925.1245282910331,4967.09391298905,19319472.617007785,15645385.78644794,145401717.2378586,145656901.6470099,151990003.31792718,1882381.2843380664,1885756.0363838063,1967399.8234442028,19250.45
48.25621233333333,316071.75662168884,298577.2711104444,6549.866666666667,1600.0,4949.866666666667,6187.333333333333,0.6227330303107166,5665.549999999999,6028.083333333333,0.0,28.7961487245527,28.7961487245527,29.84692351475908,147069.04206311237,157508.60584738688,339239.34521072684,1906.9534328202697,2039.9472648122082,4391.89648414724,19319472.617007785,15645385.78644794,145401717.2378586,145656901.6470099,151990003.31792718,1882381.2843380664,1885756.0363838063,1967399.8234442028,19250.45
45.94984441666667,259328.66859582227,232261.1469114445,5643.733333333334,1600.0,4043.7333333333336,5054.666666666667,0.5212745648700063,5544.85,6133.916666666667,0.0,28.7961487245527,28.7961487245527,29.82400899102403,143593.34691205889,160556.19825406873,308601.03993653774,1862.675144327919,2078.77177902464,3995.821796739389,19319472.617007785,15645385.78644794,145401717.2378586,145656901.6470099,151990003.31792718,1882381.2843380664,1885756.0363838063,1967399.8234442028,19250.45
51.78502625,278876.1756965833,245025.16712072917,5385.266666666666,1600.0,3785.2666666666655,4731.583333333333,0.4198160994292961,5524.816666666667,6178.5,0.0,28.7961487245527,28.7961487245527,29.82400899102403,143016.46406594367,161840.0265513717,300295.0534325375,1855.3260000628256,2095.1269877676723,3887.8256755095676,19319472.617007785,15645385.78644794,145401717.2378586,145656901.6470099,151990003.31792718,1882381.2843380664,1885756.0363838063,1967399.8234442028,19250.45
