price,profit,profit_actual,P_ESS,P_ESS_controlled,P_ESS_passive,P_ESS_actual,P_natural_gas,P_natural_gas_actual,P_renewable_absorbed,marginal_price_gas,marginal_price_gas_actual,marginal_price_gas_withoutESS,cost,cost_actual,cost_withoutESS,total_profit,total_profit_actual,total_cost,total_cost_actual,total_cost_withoutESS,total_absorb
54.77666283333334,-24361.00785074445,-30451.25981343056,-444.73333333333335,0.0,-444.73333333333335,-555.9166666666666,14300.316666666668,14411.5,0.0,62.479060130876,62.51249222014761,61.93479739650858,527963.1572628067,534911.5050215237,500315.4141647956,14960903.059088664,11741190.832889613,360579556.18803644,362046506.1640901,371324016.6947512,33916.70000000001
56.783113500000006,-18798.996109400003,-23498.74513675,-331.06666666666666,0.0,-331.06666666666666,-413.8333333333333,13875.816666666664,13958.58333333333,0.0,61.93479739650858,62.07223645157045,61.93479739650858,501568.56156545144,506705.74610601185,481064.0146407139,14960903.059088664,11741190.832889613,360579556.18803644,362046506.1640901,371324016.6947512,33916.70000000001
52.075702666666665,-58411.27084194196,-60377.437600111116,-1121.6607333333334,-194.1274,-927.5333333333334,-1159.4166666666667,13722.577399999996,13760.33333333333,0.0,61.93479739650858,61.93479739650858,60.37310997468563,492077.71863126184,494416.12471277796,423105.13429929345,14960903.059088664,11741190.832889613,360579556.18803644,362046506.1640901,371324016.6947512,33916.70000000001
50.96507016666666,-87707.48808548888,-53572.782923527775,-1720.9333333333334,-880.0,-840.9333333333334,-1051.1666666666667,13652.349999999997,12982.58333333333,0.0,61.93479739650858,61.24790331422864,59.88375696229534,487728.1988405783,446332.2056611308,382945.2243120052,14960903.059088664,11741190.832889613,360579556.18803644,362046506.1640901,371324016.6947512,33916.70000000001
51.82798283333332,-79849.64555188888,-42801.27582319444,-1540.6666666666667,-880.0,-660.6666666666667,-825.8333333333334,13668.833333333334,12955.0,1.0,61.93479739650858,61.24790331422864,59.88375696229534,488749.09075099765,444642.78432804684,394787.23725129926,14960903.059088664,11741190.832889613,360579556.18803644,362046506.1640901,371324016.6947512,33916.70000000001
56.26259241666667,-20430.822726238894,-25538.528407798614,-363.1333333333334,0.0,-363.1333333333334,-453.9166666666667,13174.299999999997,13265.08333333333,0.0,61.5835894656385,61.93479739650858,60.82908031178464,458121.98986403865,463742.9163021571,435855.8682154765,14960903.059088664,11741190.832889613,360579556.18803644,362046506.1640901,371324016.6947512,33916.70000000001
61.50937966666666,59524.677016088885,6745.528636777777,967.7333333333333,880.0,87.73333333333335,109.66666666666667,13074.516666666663,13932.58333333333,0.0,61.5835894656385,62.07223645157045,62.17747110169811,451976.97402852564,505091.867958271,511901.82902851544,14960903.059088664,11741190.832889613,360579556.18803644,362046506.1640901,371324016.6947512,33916.70000000001
58.28445575,20418.98766441667,-26087.150986104167,350.3333333333333,708.4,-358.06666666666666,-447.5833333333333,13158.666666666664,13956.58333333333,0.0,61.5835894656385,62.07223645157045,61.93479739650858,457159.2330820592,506581.6016331087,478849.84563378873,14960903.059088664,11741190.832889613,360579556.18803644,362046506.1640901,371324016.6947512,33916.70000000001
51.20453866666667,-90290.66984888891,-56538.344777777784,-1763.3333333333335,-880.0,-883.3333333333335,-1104.1666666666667,13934.249999999996,13368.08333333333,93.0,62.07223645157045,61.93479739650858,59.90270776873272,505195.32168569026,470122.20043399744,402857.07790926646,14960903.059088664,11741190.832889613,360579556.18803644,362046506.1640901,371324016.6947512,33916.70000000001
60.51292491666667,-13425.800941511101,-83346.46858522222,-221.86666666666656,880.0,-1101.8666666666666,-1377.3333333333333,12442.866666666663,13598.33333333333,0.0,60.08088262748801,61.93479739650858,59.88375696229534,413592.2768982927,484382.68753454357,400286.56226566987,14960903.059088664,11741190.832889613,360579556.18803644,362046506.1640901,371324016.6947512,33916.70000000001
55.72085041666667,-73336.06859505556,-91670.08574381945,-1316.1333333333334,0.0,-1316.1333333333334,-1645.1666666666667,13342.549999999997,13671.58333333333,0.0,61.93479739650858,61.93479739650858,59.88375696229534,468540.79860713996,488919.4114438378,388634.1812234233,14960903.059088664,11741190.832889613,360579556.18803644,362046506.1640901,371324016.6947512,33916.70000000001
50.1722095,-97283.91422050001,-66415.462325625,-1939.0,-880.0,-1059.0,-1323.75,14149.75,13713.5,179.0,62.17747110169811,61.93479739650858,60.0385625876862,518585.9071719482,491515.511701375,410402.84911248676,14960903.059088664,11741190.832889613,360579556.18803644,362046506.1640901,371324016.6947512,33916.70000000001
61.04381233333334,27335.41916286667,-32978.91961308334,447.79999999999995,880.0,-432.20000000000005,-540.25,12921.95,13910.0,0.0,61.24790331422864,62.07223645157045,61.93479739650858,442618.5411235116,503690.06995173986,470225.42509632517,14960903.059088664,11741190.832889613,360579556.18803644,362046506.1640901,371324016.6947512,33916.70000000001
66.78869833333334,49561.66674322223,-11515.48473763889,742.0666666666666,880.0,-137.93333333333334,-172.41666666666666,14550.766666666666,15465.25,0.0,62.53932098356339,62.73193146749293,62.71493212669682,543619.2563626803,600923.6214186875,590109.6472550922,14960903.059088664,11741190.832889613,360579556.18803644,362046506.1640901,371324016.6947512,33916.70000000001
69.60674974999999,64131.01876966666,3596.3487370833327,921.3333333333334,880.0,41.333333333333336,51.666666666666664,15250.250000000004,16119.91666666667,0.0,62.70974975271163,62.7947711334099,62.7947711334099,587439.1594767461,642013.6872227768,645258.0837313363,14960903.059088664,11741190.832889613,360579556.18803644,362046506.1640901,371324016.6947512,33916.70000000001
73.29466075,72527.50996748333,10035.260634354167,989.5333333333333,880.0,109.53333333333333,136.91666666666666,16859.050000000007,17711.66666666667,0.0,63.736929107838,64.41357540465825,64.41357540465825,688641.4726968234,743306.5269518275,752125.8189843154,14960903.059088664,11741190.832889613,360579556.18803644,362046506.1640901,371324016.6947512,33916.70000000001
72.74207224999999,67213.67475899999,4000.8139737499996,924.0,880.0,44.0,55.0,18010.75,18879.75,0.0,64.41430597360937,64.76362835578868,64.76362835578868,762571.6397472075,818669.1476789524,822231.1472385208,14960903.059088664,11741190.832889613,360579556.18803644,362046506.1640901,371324016.6947512,33916.70000000001
69.66393841666667,75134.87971365557,17288.26738373611,1078.5333333333333,880.0,198.53333333333333,248.16666666666666,18882.633333333335,19713.0,0.0,64.76362835578868,65.34247970809442,66.09172802862068,818855.8828073784,872975.9814788724,889329.4063867315,14960903.059088664,11741190.832889613,360579556.18803644,362046506.1640901,371324016.6947512,33916.70000000001
68.8612055,190098.2439033,161875.478829125,2760.6000000000004,880.0,1880.6000000000001,2350.75,19444.066666666673,19853.91666666667,0.0,65.267172848208,65.76484018264841,69.69186996983451,855414.5769180948,882242.0764598539,1043043.4164880344,14960903.059088664,11741190.832889613,360579556.18803644,362046506.1640901,371324016.6947512,33916.70000000001
