price,profit,profit_actual,P_ESS,P_ESS_controlled,P_ESS_passive,P_ESS_actual,SOC_controlled,P_natural_gas,P_natural_gas_actual,P_renewable_absorbed,marginal_price_gas,marginal_price_gas_actual,marginal_price_gas_withoutESS,cost,cost_actual,cost_withoutESS,total_profit,total_profit_actual,total_cost,total_cost_actual,total_cost_withoutESS,total_absorb
45.76645391666667,65610.78833493334,21372.933979083336,1433.6,1060.0,373.6,467.0,0.07565789473684209,10395.4,11362.0,0.0,66.61580673198112,67.13806317498177,67.73824983111362,345599.7807101958,410187.18652650435,441727.6614249682,21365462.975013826,15071067.68732793,275455214.24933606,277921525.27799714,288590552.03049845,41778.10963333335
44.954088500000005,26049.395816133336,6713.143882666668,579.4666666666667,460.0,119.46666666666668,149.33333333333334,-1.3877787807814457e-17,10439.866666666667,10870.0,0.0,66.61580673198112,66.61580673198112,67.13806317498177,348561.9635828779,377215.64258519403,387181.21021187725,21365462.975013826,15071067.68732793,275455214.24933606,277921525.27799714,288590552.03049845,41778.10963333335
45.15993791666667,-5226.510148222223,-6533.137685277778,-115.73333333333333,0.0,-115.73333333333333,-144.66666666666666,-1.3877787807814457e-17,10525.816666666668,10554.75,0.0,66.61580673198112,66.61580673198112,66.61580673198112,354287.5921714917,356215.009512937,346577.9228057104,21365462.975013826,15071067.68732793,275455214.24933606,277921525.27799714,288590552.03049845,41778.10963333335
44.32858149999999,-3945.2437534999995,-4931.554691874999,-89.0,0.0,-89.0,-111.25,-1.3877787807814457e-17,10273.75,10296.0,0.0,66.31861151803699,66.31861151803699,66.15371328189485,337528.7938615003,339004.38296777656,331632.92618198716,21365462.975013826,15071067.68732793,275455214.24933606,277921525.27799714,288590552.03049845,41778.10963333335
42.92096133333333,-3671.172892711111,-4588.966115888888,-85.53333333333335,0.0,-85.53333333333335,-106.91666666666667,-1.3877787807814457e-17,10260.449999999997,10281.83333333333,0.0,66.31861151803699,66.31861151803699,66.15371328189485,336646.7563283102,338064.8693046042,330982.4146680483,21365462.975013826,15071067.68732793,275455214.24933606,277921525.27799714,288590552.03049845,41778.10963333335
41.66125374999999,1383.1536245,1728.9420306249997,33.2,0.0,33.2,41.5,-1.3877787807814457e-17,10173.63333333333,10165.33333333333,0.0,66.15371328189485,66.15371328189485,66.15371328189485,330897.5174026698,330348.44158243015,333093.8206836288,21365462.975013826,15071067.68732793,275455214.24933606,277921525.27799714,288590552.03049845,41778.10963333335
43.29054858333333,10793.776780111113,13492.22097513889,249.33333333333337,0.0,249.33333333333337,311.6666666666667,-1.3877787807814457e-17,10328.166666666664,10265.83333333333,0.0,66.31861151803699,66.31861151803699,66.61580673198112,341137.63163827325,337003.7715203156,357730.51911608933,21365462.975013826,15071067.68732793,275455214.24933606,277921525.27799714,288590552.03049845,41778.10963333335
45.07031491666667,13482.033535405559,16852.541919256946,299.1333333333334,0.0,299.1333333333334,373.9166666666667,-1.3877787807814457e-17,9672.449999999999,9597.666666666666,0.0,65.6169531982193,65.6169531982193,65.69358590820492,297948.19161335484,293041.1371300147,317579.70347603306,21365462.975013826,15071067.68732793,275455214.24933606,277921525.27799714,288590552.03049845,41778.10963333335
35.26927358333333,-9334.601075055556,-11668.251343819442,-264.6666666666667,0.0,-264.6666666666667,-330.8333333333333,-1.3877787807814457e-17,7026.333333333333,7092.5,0.0,51.9893064694968,51.9893064694968,51.9893064694968,139297.1344446355,142737.09355603388,125537.29799904204,21365462.975013826,15071067.68732793,275455214.24933606,277921525.27799714,288590552.03049845,41778.10963333335
34.33476691666667,-48534.783022626085,-44494.99669342362,-1413.5754333333334,-376.8421,-1036.7333333333333,-1295.9166666666667,0.055937499218749985,5603.908766666666,5486.25,0.0,38.52526829580213,38.22430532306662,24.35505198850228,73949.65509935174,69430.29420314873,27209.823474343404,21365462.975013826,15071067.68732793,275455214.24933606,277921525.27799714,288590552.03049845,41778.10963333335
