interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,wind_curtailment_mwh,wind_curtailment_mw,solar_curtailment_mwh,solar_curtailment_mw,total_curtailment_mwh,total_curtailment_mw
2024-12-02T14:00:00-08:00,2024-12-02 22:00:00+00:00,2024-12-02T15:00:00-08:00,2024-12-02 23:00:00+00:00,0,0,19,93,19,93
2024-12-02T15:00:00-08:00,2024-12-02 23:00:00+00:00,2024-12-02T16:00:00-08:00,2024-12-03 00:00:00+00:00,0,0,0,4,0,4
2024-12-02T16:00:00-08:00,2024-12-03 00:00:00+00:00,2024-12-02T17:00:00-08:00,2024-12-03 01:00:00+00:00,0,0,0,0,0,0
2024-12-02T17:00:00-08:00,2024-12-03 01:00:00+00:00,2024-12-02T18:00:00-08:00,2024-12-03 02:00:00+00:00,0,0,0,0,0,0
2024-12-02T18:00:00-08:00,2024-12-03 02:00:00+00:00,2024-12-02T19:00:00-08:00,2024-12-03 03:00:00+00:00,0,0,0,0,0,0
2024-12-02T19:00:00-08:00,2024-12-03 03:00:00+00:00,2024-12-02T20:00:00-08:00,2024-12-03 04:00:00+00:00,0,0,0,0,0,0
2024-12-02T20:00:00-08:00,2024-12-03 04:00:00+00:00,2024-12-02T21:00:00-08:00,2024-12-03 05:00:00+00:00,0,0,0,0,0,0
2024-12-02T21:00:00-08:00,2024-12-03 05:00:00+00:00,2024-12-02T22:00:00-08:00,2024-12-03 06:00:00+00:00,0,0,0,0,0,0
2024-12-02T22:00:00-08:00,2024-12-03 06:00:00+00:00,2024-12-02T23:00:00-08:00,2024-12-03 07:00:00+00:00,0,0,0,0,0,0
2024-12-02T23:00:00-08:00,2024-12-03 07:00:00+00:00,2024-12-03T00:00:00-08:00,2024-12-03 08:00:00+00:00,0,0,0,0,0,0
2024-12-03T00:00:00-08:00,2024-12-03 08:00:00+00:00,2024-12-03T01:00:00-08:00,2024-12-03 09:00:00+00:00,0,0,0,0,0,0
2024-12-03T01:00:00-08:00,2024-12-03 09:00:00+00:00,2024-12-03T02:00:00-08:00,2024-12-03 10:00:00+00:00,0,0,0,0,0,0
2024-12-03T02:00:00-08:00,2024-12-03 10:00:00+00:00,2024-12-03T03:00:00-08:00,2024-12-03 11:00:00+00:00,0,0,0,0,0,0
2024-12-03T03:00:00-08:00,2024-12-03 11:00:00+00:00,2024-12-03T04:00:00-08:00,2024-12-03 12:00:00+00:00,0,0,0,0,0,0
2024-12-03T04:00:00-08:00,2024-12-03 12:00:00+00:00,2024-12-03T05:00:00-08:00,2024-12-03 13:00:00+00:00,0,0,0,0,0,0
2024-12-03T05:00:00-08:00,2024-12-03 13:00:00+00:00,2024-12-03T06:00:00-08:00,2024-12-03 14:00:00+00:00,0,0,0,0,0,0
2024-12-03T06:00:00-08:00,2024-12-03 14:00:00+00:00,2024-12-03T07:00:00-08:00,2024-12-03 15:00:00+00:00,0,0,0,0,0,0
2024-12-03T07:00:00-08:00,2024-12-03 15:00:00+00:00,2024-12-03T08:00:00-08:00,2024-12-03 16:00:00+00:00,0,0,0,0,0,0
2024-12-03T08:00:00-08:00,2024-12-03 16:00:00+00:00,2024-12-03T09:00:00-08:00,2024-12-03 17:00:00+00:00,0,0,0,0,0,0
2024-12-03T09:00:00-08:00,2024-12-03 17:00:00+00:00,2024-12-03T10:00:00-08:00,2024-12-03 18:00:00+00:00,0,0,0,0,0,0
2024-12-03T10:00:00-08:00,2024-12-03 18:00:00+00:00,2024-12-03T11:00:00-08:00,2024-12-03 19:00:00+00:00,0,0,12,20,12,20
2024-12-03T11:00:00-08:00,2024-12-03 19:00:00+00:00,2024-12-03T12:00:00-08:00,2024-12-03 20:00:00+00:00,0,0,0,1,0,1
2024-12-03T12:00:00-08:00,2024-12-03 20:00:00+00:00,2024-12-03T13:00:00-08:00,2024-12-03 21:00:00+00:00,0,0,0,0,0,0
2024-12-03T13:00:00-08:00,2024-12-03 21:00:00+00:00,2024-12-03T14:00:00-08:00,2024-12-03 22:00:00+00:00,0,0,3,8,3,8
2024-12-03T14:00:00-08:00,2024-12-03 22:00:00+00:00,2024-12-03T15:00:00-08:00,2024-12-03 23:00:00+00:00,0,0,5,32,5,32
2024-12-03T15:00:00-08:00,2024-12-03 23:00:00+00:00,2024-12-03T16:00:00-08:00,2024-12-04 00:00:00+00:00,0,0,0,3,0,3
2024-12-03T16:00:00-08:00,2024-12-04 00:00:00+00:00,2024-12-03T17:00:00-08:00,2024-12-04 01:00:00+00:00,0,0,0,0,0,0
2024-12-03T17:00:00-08:00,2024-12-04 01:00:00+00:00,2024-12-03T18:00:00-08:00,2024-12-04 02:00:00+00:00,0,0,0,0,0,0
2024-12-03T18:00:00-08:00,2024-12-04 02:00:00+00:00,2024-12-03T19:00:00-08:00,2024-12-04 03:00:00+00:00,0,0,0,0,0,0
2024-12-03T19:00:00-08:00,2024-12-04 03:00:00+00:00,2024-12-03T20:00:00-08:00,2024-12-04 04:00:00+00:00,0,0,0,0,0,0
2024-12-03T20:00:00-08:00,2024-12-04 04:00:00+00:00,2024-12-03T21:00:00-08:00,2024-12-04 05:00:00+00:00,0,0,0,0,0,0
2024-12-03T21:00:00-08:00,2024-12-04 05:00:00+00:00,2024-12-03T22:00:00-08:00,2024-12-04 06:00:00+00:00,0,0,0,0,0,0
2024-12-03T22:00:00-08:00,2024-12-04 06:00:00+00:00,2024-12-03T23:00:00-08:00,2024-12-04 07:00:00+00:00,0,0,0,0,0,0
2024-12-03T23:00:00-08:00,2024-12-04 07:00:00+00:00,2024-12-04T00:00:00-08:00,2024-12-04 08:00:00+00:00,0,0,0,0,0,0
2024-12-04T00:00:00-08:00,2024-12-04 08:00:00+00:00,2024-12-04T01:00:00-08:00,2024-12-04 09:00:00+00:00,0,0,0,0,0,0
2024-12-04T01:00:00-08:00,2024-12-04 09:00:00+00:00,2024-12-04T02:00:00-08:00,2024-12-04 10:00:00+00:00,0,0,0,0,0,0
2024-12-04T02:00:00-08:00,2024-12-04 10:00:00+00:00,2024-12-04T03:00:00-08:00,2024-12-04 11:00:00+00:00,0,0,0,0,0,0
2024-12-04T03:00:00-08:00,2024-12-04 11:00:00+00:00,2024-12-04T04:00:00-08:00,2024-12-04 12:00:00+00:00,0,0,0,0,0,0
2024-12-04T04:00:00-08:00,2024-12-04 12:00:00+00:00,2024-12-04T05:00:00-08:00,2024-12-04 13:00:00+00:00,0,0,0,0,0,0
2024-12-04T05:00:00-08:00,2024-12-04 13:00:00+00:00,2024-12-04T06:00:00-08:00,2024-12-04 14:00:00+00:00,0,0,0,0,0,0
2024-12-04T06:00:00-08:00,2024-12-04 14:00:00+00:00,2024-12-04T07:00:00-08:00,2024-12-04 15:00:00+00:00,0,0,0,0,0,0
2024-12-04T07:00:00-08:00,2024-12-04 15:00:00+00:00,2024-12-04T08:00:00-08:00,2024-12-04 16:00:00+00:00,0,0,0,0,0,0
2024-12-04T08:00:00-08:00,2024-12-04 16:00:00+00:00,2024-12-04T09:00:00-08:00,2024-12-04 17:00:00+00:00,0,0,0,0,0,0
2024-12-04T09:00:00-08:00,2024-12-04 17:00:00+00:00,2024-12-04T10:00:00-08:00,2024-12-04 18:00:00+00:00,0,0,0,0,0,0
2024-12-04T10:00:00-08:00,2024-12-04 18:00:00+00:00,2024-12-04T11:00:00-08:00,2024-12-04 19:00:00+00:00,0,0,0,0,0,0
2024-12-04T11:00:00-08:00,2024-12-04 19:00:00+00:00,2024-12-04T12:00:00-08:00,2024-12-04 20:00:00+00:00,0,0,0,0,0,0
2024-12-04T12:00:00-08:00,2024-12-04 20:00:00+00:00,2024-12-04T13:00:00-08:00,2024-12-04 21:00:00+00:00,0,0,0,0,0,0
2024-12-04T13:00:00-08:00,2024-12-04 21:00:00+00:00,2024-12-04T14:00:00-08:00,2024-12-04 22:00:00+00:00,0,0,7,64,7,64
2024-12-04T14:00:00-08:00,2024-12-04 22:00:00+00:00,2024-12-04T15:00:00-08:00,2024-12-04 23:00:00+00:00,0,0,137,167,137,167
2024-12-04T15:00:00-08:00,2024-12-04 23:00:00+00:00,2024-12-04T16:00:00-08:00,2024-12-05 00:00:00+00:00,0,0,29,170,29,170
2024-12-04T16:00:00-08:00,2024-12-05 00:00:00+00:00,2024-12-04T17:00:00-08:00,2024-12-05 01:00:00+00:00,0,0,0,0,0,0
2024-12-04T17:00:00-08:00,2024-12-05 01:00:00+00:00,2024-12-04T18:00:00-08:00,2024-12-05 02:00:00+00:00,0,0,0,0,0,0
2024-12-04T18:00:00-08:00,2024-12-05 02:00:00+00:00,2024-12-04T19:00:00-08:00,2024-12-05 03:00:00+00:00,0,0,0,0,0,0
2024-12-04T19:00:00-08:00,2024-12-05 03:00:00+00:00,2024-12-04T20:00:00-08:00,2024-12-05 04:00:00+00:00,0,0,0,0,0,0
2024-12-04T20:00:00-08:00,2024-12-05 04:00:00+00:00,2024-12-04T21:00:00-08:00,2024-12-05 05:00:00+00:00,0,0,0,0,0,0
2024-12-04T21:00:00-08:00,2024-12-05 05:00:00+00:00,2024-12-04T22:00:00-08:00,2024-12-05 06:00:00+00:00,0,0,0,0,0,0
2024-12-04T22:00:00-08:00,2024-12-05 06:00:00+00:00,2024-12-04T23:00:00-08:00,2024-12-05 07:00:00+00:00,0,0,0,0,0,0
2024-12-04T23:00:00-08:00,2024-12-05 07:00:00+00:00,2024-12-05T00:00:00-08:00,2024-12-05 08:00:00+00:00,0,0,0,0,0,0
2024-12-05T00:00:00-08:00,2024-12-05 08:00:00+00:00,2024-12-05T01:00:00-08:00,2024-12-05 09:00:00+00:00,0,0,0,0,0,0
2024-12-05T01:00:00-08:00,2024-12-05 09:00:00+00:00,2024-12-05T02:00:00-08:00,2024-12-05 10:00:00+00:00,0,0,0,0,0,0
2024-12-05T02:00:00-08:00,2024-12-05 10:00:00+00:00,2024-12-05T03:00:00-08:00,2024-12-05 11:00:00+00:00,0,0,0,0,0,0
2024-12-05T03:00:00-08:00,2024-12-05 11:00:00+00:00,2024-12-05T04:00:00-08:00,2024-12-05 12:00:00+00:00,0,0,0,0,0,0
