interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,wind_curtailment_mwh,wind_curtailment_mw,solar_curtailment_mwh,solar_curtailment_mw,total_curtailment_mwh,total_curtailment_mw
2024-09-02T14:00:00-07:00,2024-09-02 21:00:00+00:00,2024-09-02T15:00:00-07:00,2024-09-02 22:00:00+00:00,0,0,171,222,171,222
2024-09-02T15:00:00-07:00,2024-09-02 22:00:00+00:00,2024-09-02T16:00:00-07:00,2024-09-02 23:00:00+00:00,0,0,139,154,139,154
2024-09-02T16:00:00-07:00,2024-09-02 23:00:00+00:00,2024-09-02T17:00:00-07:00,2024-09-03 00:00:00+00:00,0,0,94,113,94,113
2024-09-02T17:00:00-07:00,2024-09-03 00:00:00+00:00,2024-09-02T18:00:00-07:00,2024-09-03 01:00:00+00:00,0,0,40,74,40,74
2024-09-02T18:00:00-07:00,2024-09-03 01:00:00+00:00,2024-09-02T19:00:00-07:00,2024-09-03 02:00:00+00:00,0,0,4,12,4,12
2024-09-02T19:00:00-07:00,2024-09-03 02:00:00+00:00,2024-09-02T20:00:00-07:00,2024-09-03 03:00:00+00:00,0,0,0,0,0,0
2024-09-02T20:00:00-07:00,2024-09-03 03:00:00+00:00,2024-09-02T21:00:00-07:00,2024-09-03 04:00:00+00:00,0,0,0,0,0,0
2024-09-02T21:00:00-07:00,2024-09-03 04:00:00+00:00,2024-09-02T22:00:00-07:00,2024-09-03 05:00:00+00:00,0,0,0,0,0,0
2024-09-02T22:00:00-07:00,2024-09-03 05:00:00+00:00,2024-09-02T23:00:00-07:00,2024-09-03 06:00:00+00:00,0,0,0,0,0,0
2024-09-02T23:00:00-07:00,2024-09-03 06:00:00+00:00,2024-09-03T00:00:00-07:00,2024-09-03 07:00:00+00:00,0,0,0,0,0,0
2024-09-03T00:00:00-07:00,2024-09-03 07:00:00+00:00,2024-09-03T01:00:00-07:00,2024-09-03 08:00:00+00:00,0,0,0,0,0,0
2024-09-03T01:00:00-07:00,2024-09-03 08:00:00+00:00,2024-09-03T02:00:00-07:00,2024-09-03 09:00:00+00:00,0,0,0,0,0,0
2024-09-03T02:00:00-07:00,2024-09-03 09:00:00+00:00,2024-09-03T03:00:00-07:00,2024-09-03 10:00:00+00:00,0,0,0,0,0,0
2024-09-03T03:00:00-07:00,2024-09-03 10:00:00+00:00,2024-09-03T04:00:00-07:00,2024-09-03 11:00:00+00:00,0,0,0,0,0,0
2024-09-03T04:00:00-07:00,2024-09-03 11:00:00+00:00,2024-09-03T05:00:00-07:00,2024-09-03 12:00:00+00:00,0,0,0,0,0,0
2024-09-03T05:00:00-07:00,2024-09-03 12:00:00+00:00,2024-09-03T06:00:00-07:00,2024-09-03 13:00:00+00:00,0,0,0,0,0,0
2024-09-03T06:00:00-07:00,2024-09-03 13:00:00+00:00,2024-09-03T07:00:00-07:00,2024-09-03 14:00:00+00:00,0,0,0,0,0,0
2024-09-03T07:00:00-07:00,2024-09-03 14:00:00+00:00,2024-09-03T08:00:00-07:00,2024-09-03 15:00:00+00:00,0,0,5,17,5,17
2024-09-03T08:00:00-07:00,2024-09-03 15:00:00+00:00,2024-09-03T09:00:00-07:00,2024-09-03 16:00:00+00:00,0,0,78,121,78,121
2024-09-03T09:00:00-07:00,2024-09-03 16:00:00+00:00,2024-09-03T10:00:00-07:00,2024-09-03 17:00:00+00:00,0,0,152,166,152,166
2024-09-03T10:00:00-07:00,2024-09-03 17:00:00+00:00,2024-09-03T11:00:00-07:00,2024-09-03 18:00:00+00:00,0,0,173,220,173,220
2024-09-03T11:00:00-07:00,2024-09-03 18:00:00+00:00,2024-09-03T12:00:00-07:00,2024-09-03 19:00:00+00:00,0,0,251,309,251,309
