interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,wind_curtailment_mwh,wind_curtailment_mw,solar_curtailment_mwh,solar_curtailment_mw,total_curtailment_mwh,total_curtailment_mw
2025-05-02T09:00:00-07:00,2025-05-02 16:00:00+00:00,2025-05-02T10:00:00-07:00,2025-05-02 17:00:00+00:00,182.0,197.0,597.0,795.0,779.0,992.0
2025-05-02T10:00:00-07:00,2025-05-02 17:00:00+00:00,2025-05-02T11:00:00-07:00,2025-05-02 18:00:00+00:00,199.0,207.0,636.0,825.0,835.0,1032.0
2025-05-02T11:00:00-07:00,2025-05-02 18:00:00+00:00,2025-05-02T12:00:00-07:00,2025-05-02 19:00:00+00:00,202.0,209.0,484.0,542.0,686.0,751.0
2025-05-02T12:00:00-07:00,2025-05-02 19:00:00+00:00,2025-05-02T13:00:00-07:00,2025-05-02 20:00:00+00:00,172.0,173.0,341.0,427.0,513.0,600.0
2025-05-02T13:00:00-07:00,2025-05-02 20:00:00+00:00,2025-05-02T14:00:00-07:00,2025-05-02 21:00:00+00:00,159.0,144.0,509.0,670.0,668.0,814.0
2025-05-02T14:00:00-07:00,2025-05-02 21:00:00+00:00,2025-05-02T15:00:00-07:00,2025-05-02 22:00:00+00:00,212.0,220.0,337.0,432.0,549.0,652.0
2025-05-02T15:00:00-07:00,2025-05-02 22:00:00+00:00,2025-05-02T16:00:00-07:00,2025-05-02 23:00:00+00:00,138.0,158.0,502.0,657.0,640.0,815.0
2025-05-02T16:00:00-07:00,2025-05-02 23:00:00+00:00,2025-05-02T17:00:00-07:00,2025-05-03 00:00:00+00:00,211.0,226.0,668.0,814.0,879.0,1040.0
2025-05-02T17:00:00-07:00,2025-05-03 00:00:00+00:00,2025-05-02T18:00:00-07:00,2025-05-03 01:00:00+00:00,206.0,195.0,143.0,272.0,349.0,467.0
2025-05-02T18:00:00-07:00,2025-05-03 01:00:00+00:00,2025-05-02T19:00:00-07:00,2025-05-03 02:00:00+00:00,192.0,207.0,26.0,65.0,218.0,272.0
2025-05-02T19:00:00-07:00,2025-05-03 02:00:00+00:00,2025-05-02T20:00:00-07:00,2025-05-03 03:00:00+00:00,195.0,223.0,2.0,11.0,197.0,234.0
2025-05-02T20:00:00-07:00,2025-05-03 03:00:00+00:00,2025-05-02T21:00:00-07:00,2025-05-03 04:00:00+00:00,146.0,178.0,0.0,0.0,146.0,178.0
2025-05-02T21:00:00-07:00,2025-05-03 04:00:00+00:00,2025-05-02T22:00:00-07:00,2025-05-03 05:00:00+00:00,125.0,168.0,0.0,0.0,125.0,168.0
2025-05-02T22:00:00-07:00,2025-05-03 05:00:00+00:00,2025-05-02T23:00:00-07:00,2025-05-03 06:00:00+00:00,124.0,168.0,0.0,0.0,124.0,168.0
2025-05-02T23:00:00-07:00,2025-05-03 06:00:00+00:00,2025-05-03T00:00:00-07:00,2025-05-03 07:00:00+00:00,173.0,206.0,0.0,0.0,173.0,206.0
2025-05-03T00:00:00-07:00,2025-05-03 07:00:00+00:00,2025-05-03T01:00:00-07:00,2025-05-03 08:00:00+00:00,134.0,194.0,0.0,0.0,134.0,194.0
2025-05-03T01:00:00-07:00,2025-05-03 08:00:00+00:00,2025-05-03T02:00:00-07:00,2025-05-03 09:00:00+00:00,117.0,169.0,0.0,0.0,117.0,169.0
2025-05-03T02:00:00-07:00,2025-05-03 09:00:00+00:00,2025-05-03T03:00:00-07:00,2025-05-03 10:00:00+00:00,141.0,194.0,0.0,0.0,141.0,194.0
2025-05-03T03:00:00-07:00,2025-05-03 10:00:00+00:00,2025-05-03T04:00:00-07:00,2025-05-03 11:00:00+00:00,163.0,213.0,0.0,0.0,163.0,213.0
2025-05-03T04:00:00-07:00,2025-05-03 11:00:00+00:00,2025-05-03T05:00:00-07:00,2025-05-03 12:00:00+00:00,100.0,132.0,0.0,0.0,100.0,132.0
2025-05-03T05:00:00-07:00,2025-05-03 12:00:00+00:00,2025-05-03T06:00:00-07:00,2025-05-03 13:00:00+00:00,60.0,106.0,0.0,0.0,60.0,106.0
2025-05-03T06:00:00-07:00,2025-05-03 13:00:00+00:00,2025-05-03T07:00:00-07:00,2025-05-03 14:00:00+00:00,61.0,113.0,0.0,0.0,61.0,113.0
2025-05-03T07:00:00-07:00,2025-05-03 14:00:00+00:00,2025-05-03T08:00:00-07:00,2025-05-03 15:00:00+00:00,12.0,51.0,23.0,70.0,35.0,121.0
2025-05-03T08:00:00-07:00,2025-05-03 15:00:00+00:00,2025-05-03T09:00:00-07:00,2025-05-03 16:00:00+00:00,12.0,51.0,1.0,0.0,13.0,51.0
2025-05-03T09:00:00-07:00,2025-05-03 16:00:00+00:00,2025-05-03T10:00:00-07:00,2025-05-03 17:00:00+00:00,133.0,182.0,1.0,0.0,134.0,182.0
2025-05-03T10:00:00-07:00,2025-05-03 17:00:00+00:00,2025-05-03T11:00:00-07:00,2025-05-03 18:00:00+00:00,103.0,163.0,3.0,5.0,106.0,168.0
2025-05-03T11:00:00-07:00,2025-05-03 18:00:00+00:00,2025-05-03T12:00:00-07:00,2025-05-03 19:00:00+00:00,13.0,0.0,57.0,128.0,70.0,128.0
2025-05-03T12:00:00-07:00,2025-05-03 19:00:00+00:00,2025-05-03T13:00:00-07:00,2025-05-03 20:00:00+00:00,7.0,14.0,109.0,149.0,116.0,163.0
2025-05-03T13:00:00-07:00,2025-05-03 20:00:00+00:00,2025-05-03T14:00:00-07:00,2025-05-03 21:00:00+00:00,82.0,88.0,88.0,116.0,170.0,204.0
2025-05-03T14:00:00-07:00,2025-05-03 21:00:00+00:00,2025-05-03T15:00:00-07:00,2025-05-03 22:00:00+00:00,177.0,223.0,114.0,120.0,291.0,343.0
2025-05-03T15:00:00-07:00,2025-05-03 22:00:00+00:00,2025-05-03T16:00:00-07:00,2025-05-03 23:00:00+00:00,0.0,0.0,104.0,137.0,104.0,137.0
2025-05-03T16:00:00-07:00,2025-05-03 23:00:00+00:00,2025-05-03T17:00:00-07:00,2025-05-04 00:00:00+00:00,0.0,0.0,324.0,556.0,324.0,556.0
2025-05-03T17:00:00-07:00,2025-05-04 00:00:00+00:00,2025-05-03T18:00:00-07:00,2025-05-04 01:00:00+00:00,0.0,0.0,173.0,413.0,173.0,413.0
2025-05-03T18:00:00-07:00,2025-05-04 01:00:00+00:00,2025-05-03T19:00:00-07:00,2025-05-04 02:00:00+00:00,0.0,0.0,2.0,11.0,2.0,11.0
2025-05-03T19:00:00-07:00,2025-05-04 02:00:00+00:00,2025-05-03T20:00:00-07:00,2025-05-04 03:00:00+00:00,0.0,0.0,0.0,1.0,0.0,1.0
2025-05-03T20:00:00-07:00,2025-05-04 03:00:00+00:00,2025-05-03T21:00:00-07:00,2025-05-04 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-03T21:00:00-07:00,2025-05-04 04:00:00+00:00,2025-05-03T22:00:00-07:00,2025-05-04 05:00:00+00:00,86.0,130.0,0.0,0.0,86.0,130.0
2025-05-03T22:00:00-07:00,2025-05-04 05:00:00+00:00,2025-05-03T23:00:00-07:00,2025-05-04 06:00:00+00:00,27.0,100.0,0.0,0.0,27.0,100.0
2025-05-03T23:00:00-07:00,2025-05-04 06:00:00+00:00,2025-05-04T00:00:00-07:00,2025-05-04 07:00:00+00:00,2.0,12.0,0.0,0.0,2.0,12.0
2025-05-04T00:00:00-07:00,2025-05-04 07:00:00+00:00,2025-05-04T01:00:00-07:00,2025-05-04 08:00:00+00:00,62.0,88.0,0.0,0.0,62.0,88.0
2025-05-04T01:00:00-07:00,2025-05-04 08:00:00+00:00,2025-05-04T02:00:00-07:00,2025-05-04 09:00:00+00:00,43.0,95.0,0.0,0.0,43.0,95.0
2025-05-04T02:00:00-07:00,2025-05-04 09:00:00+00:00,2025-05-04T03:00:00-07:00,2025-05-04 10:00:00+00:00,16.0,39.0,0.0,0.0,16.0,39.0
2025-05-04T03:00:00-07:00,2025-05-04 10:00:00+00:00,2025-05-04T04:00:00-07:00,2025-05-04 11:00:00+00:00,4.0,37.0,0.0,0.0,4.0,37.0
2025-05-04T04:00:00-07:00,2025-05-04 11:00:00+00:00,2025-05-04T05:00:00-07:00,2025-05-04 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-04T05:00:00-07:00,2025-05-04 12:00:00+00:00,2025-05-04T06:00:00-07:00,2025-05-04 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-04T06:00:00-07:00,2025-05-04 13:00:00+00:00,2025-05-04T07:00:00-07:00,2025-05-04 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-04T07:00:00-07:00,2025-05-04 14:00:00+00:00,2025-05-04T08:00:00-07:00,2025-05-04 15:00:00+00:00,23.0,72.0,32.0,94.0,55.0,166.0
2025-05-04T08:00:00-07:00,2025-05-04 15:00:00+00:00,2025-05-04T09:00:00-07:00,2025-05-04 16:00:00+00:00,183.0,199.0,275.0,356.0,458.0,555.0
