interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,wind_curtailment_mwh,wind_curtailment_mw,solar_curtailment_mwh,solar_curtailment_mw,total_curtailment_mwh,total_curtailment_mw
2024-08-02T14:00:00-07:00,2024-08-02 21:00:00+00:00,2024-08-02T15:00:00-07:00,2024-08-02 22:00:00+00:00,0,0,2,10,2,10
2024-08-02T15:00:00-07:00,2024-08-02 22:00:00+00:00,2024-08-02T16:00:00-07:00,2024-08-02 23:00:00+00:00,0,0,0,0,0,0
2024-08-02T16:00:00-07:00,2024-08-02 23:00:00+00:00,2024-08-02T17:00:00-07:00,2024-08-03 00:00:00+00:00,3,10,0,0,3,10
2024-08-02T17:00:00-07:00,2024-08-03 00:00:00+00:00,2024-08-02T18:00:00-07:00,2024-08-03 01:00:00+00:00,4,19,3,10,7,29
2024-08-02T18:00:00-07:00,2024-08-03 01:00:00+00:00,2024-08-02T19:00:00-07:00,2024-08-03 02:00:00+00:00,3,12,21,31,24,43
2024-08-02T19:00:00-07:00,2024-08-03 02:00:00+00:00,2024-08-02T20:00:00-07:00,2024-08-03 03:00:00+00:00,2,8,0,0,2,8
2024-08-02T20:00:00-07:00,2024-08-03 03:00:00+00:00,2024-08-02T21:00:00-07:00,2024-08-03 04:00:00+00:00,3,7,0,0,3,7
2024-08-02T21:00:00-07:00,2024-08-03 04:00:00+00:00,2024-08-02T22:00:00-07:00,2024-08-03 05:00:00+00:00,0,2,0,0,0,2
2024-08-02T22:00:00-07:00,2024-08-03 05:00:00+00:00,2024-08-02T23:00:00-07:00,2024-08-03 06:00:00+00:00,0,0,0,0,0,0
2024-08-02T23:00:00-07:00,2024-08-03 06:00:00+00:00,2024-08-03T00:00:00-07:00,2024-08-03 07:00:00+00:00,0,0,0,0,0,0
2024-08-03T00:00:00-07:00,2024-08-03 07:00:00+00:00,2024-08-03T01:00:00-07:00,2024-08-03 08:00:00+00:00,0,0,0,0,0,0
2024-08-03T01:00:00-07:00,2024-08-03 08:00:00+00:00,2024-08-03T02:00:00-07:00,2024-08-03 09:00:00+00:00,0,0,0,0,0,0
2024-08-03T02:00:00-07:00,2024-08-03 09:00:00+00:00,2024-08-03T03:00:00-07:00,2024-08-03 10:00:00+00:00,0,0,0,0,0,0
2024-08-03T03:00:00-07:00,2024-08-03 10:00:00+00:00,2024-08-03T04:00:00-07:00,2024-08-03 11:00:00+00:00,0,0,0,0,0,0
2024-08-03T04:00:00-07:00,2024-08-03 11:00:00+00:00,2024-08-03T05:00:00-07:00,2024-08-03 12:00:00+00:00,0,0,0,0,0,0
2024-08-03T05:00:00-07:00,2024-08-03 12:00:00+00:00,2024-08-03T06:00:00-07:00,2024-08-03 13:00:00+00:00,0,0,0,0,0,0
2024-08-03T06:00:00-07:00,2024-08-03 13:00:00+00:00,2024-08-03T07:00:00-07:00,2024-08-03 14:00:00+00:00,0,0,0,0,0,0
2024-08-03T07:00:00-07:00,2024-08-03 14:00:00+00:00,2024-08-03T08:00:00-07:00,2024-08-03 15:00:00+00:00,0,0,0,0,0,0
2024-08-03T08:00:00-07:00,2024-08-03 15:00:00+00:00,2024-08-03T09:00:00-07:00,2024-08-03 16:00:00+00:00,0,0,23,70,23,70
2024-08-03T09:00:00-07:00,2024-08-03 16:00:00+00:00,2024-08-03T10:00:00-07:00,2024-08-03 17:00:00+00:00,0,0,46,98,46,98
2024-08-03T10:00:00-07:00,2024-08-03 17:00:00+00:00,2024-08-03T11:00:00-07:00,2024-08-03 18:00:00+00:00,0,0,104,128,104,128
2024-08-03T11:00:00-07:00,2024-08-03 18:00:00+00:00,2024-08-03T12:00:00-07:00,2024-08-03 19:00:00+00:00,0,0,120,124,120,124
2024-08-03T12:00:00-07:00,2024-08-03 19:00:00+00:00,2024-08-03T13:00:00-07:00,2024-08-03 20:00:00+00:00,0,0,122,124,122,124
2024-08-03T13:00:00-07:00,2024-08-03 20:00:00+00:00,2024-08-03T14:00:00-07:00,2024-08-03 21:00:00+00:00,0,0,163,299,163,299
2024-08-03T14:00:00-07:00,2024-08-03 21:00:00+00:00,2024-08-03T15:00:00-07:00,2024-08-03 22:00:00+00:00,0,0,214,348,214,348
2024-08-03T15:00:00-07:00,2024-08-03 22:00:00+00:00,2024-08-03T16:00:00-07:00,2024-08-03 23:00:00+00:00,4,8,106,113,110,121
2024-08-03T16:00:00-07:00,2024-08-03 23:00:00+00:00,2024-08-03T17:00:00-07:00,2024-08-04 00:00:00+00:00,6,24,95,99,101,123
2024-08-03T17:00:00-07:00,2024-08-04 00:00:00+00:00,2024-08-03T18:00:00-07:00,2024-08-04 01:00:00+00:00,7,12,155,279,162,291
