interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,wind_curtailment_mwh,wind_curtailment_mw,solar_curtailment_mwh,solar_curtailment_mw,total_curtailment_mwh,total_curtailment_mw
2025-03-02T14:00:00-08:00,2025-03-02 22:00:00+00:00,2025-03-02T15:00:00-08:00,2025-03-02 23:00:00+00:00,816,1129,3357,4003,4173,5132
2025-03-02T15:00:00-08:00,2025-03-02 23:00:00+00:00,2025-03-02T16:00:00-08:00,2025-03-03 00:00:00+00:00,339,404,1618,2742,1957,3146
2025-03-02T16:00:00-08:00,2025-03-03 00:00:00+00:00,2025-03-02T17:00:00-08:00,2025-03-03 01:00:00+00:00,255,267,190,832,445,1099
2025-03-02T17:00:00-08:00,2025-03-03 01:00:00+00:00,2025-03-02T18:00:00-08:00,2025-03-03 02:00:00+00:00,223,230,0,0,223,230
2025-03-02T18:00:00-08:00,2025-03-03 02:00:00+00:00,2025-03-02T19:00:00-08:00,2025-03-03 03:00:00+00:00,160,229,0,0,160,229
2025-03-02T19:00:00-08:00,2025-03-03 03:00:00+00:00,2025-03-02T20:00:00-08:00,2025-03-03 04:00:00+00:00,26,77,0,0,26,77
2025-03-02T20:00:00-08:00,2025-03-03 04:00:00+00:00,2025-03-02T21:00:00-08:00,2025-03-03 05:00:00+00:00,0,0,0,0,0,0
2025-03-02T21:00:00-08:00,2025-03-03 05:00:00+00:00,2025-03-02T22:00:00-08:00,2025-03-03 06:00:00+00:00,0,0,0,0,0,0
2025-03-02T22:00:00-08:00,2025-03-03 06:00:00+00:00,2025-03-02T23:00:00-08:00,2025-03-03 07:00:00+00:00,0,0,0,0,0,0
2025-03-02T23:00:00-08:00,2025-03-03 07:00:00+00:00,2025-03-03T00:00:00-08:00,2025-03-03 08:00:00+00:00,0,0,0,0,0,0
2025-03-03T00:00:00-08:00,2025-03-03 08:00:00+00:00,2025-03-03T01:00:00-08:00,2025-03-03 09:00:00+00:00,0,0,0,0,0,0
2025-03-03T01:00:00-08:00,2025-03-03 09:00:00+00:00,2025-03-03T02:00:00-08:00,2025-03-03 10:00:00+00:00,0,0,0,0,0,0
2025-03-03T02:00:00-08:00,2025-03-03 10:00:00+00:00,2025-03-03T03:00:00-08:00,2025-03-03 11:00:00+00:00,0,0,0,0,0,0
2025-03-03T03:00:00-08:00,2025-03-03 11:00:00+00:00,2025-03-03T04:00:00-08:00,2025-03-03 12:00:00+00:00,0,0,0,0,0,0
2025-03-03T04:00:00-08:00,2025-03-03 12:00:00+00:00,2025-03-03T05:00:00-08:00,2025-03-03 13:00:00+00:00,0,0,0,0,0,0
2025-03-03T05:00:00-08:00,2025-03-03 13:00:00+00:00,2025-03-03T06:00:00-08:00,2025-03-03 14:00:00+00:00,0,0,0,0,0,0
2025-03-03T06:00:00-08:00,2025-03-03 14:00:00+00:00,2025-03-03T07:00:00-08:00,2025-03-03 15:00:00+00:00,0,0,0,0,0,0
2025-03-03T07:00:00-08:00,2025-03-03 15:00:00+00:00,2025-03-03T08:00:00-08:00,2025-03-03 16:00:00+00:00,0,0,486,1194,486,1194
2025-03-03T08:00:00-08:00,2025-03-03 16:00:00+00:00,2025-03-03T09:00:00-08:00,2025-03-03 17:00:00+00:00,0,0,529,973,529,973
