interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,wind_curtailment_mwh,wind_curtailment_mw,solar_curtailment_mwh,solar_curtailment_mw,total_curtailment_mwh,total_curtailment_mw
2025-02-02T14:00:00-08:00,2025-02-02 22:00:00+00:00,2025-02-02T15:00:00-08:00,2025-02-02 23:00:00+00:00,322,367,6316,6539,6638,6906
2025-02-02T15:00:00-08:00,2025-02-02 23:00:00+00:00,2025-02-02T16:00:00-08:00,2025-02-03 00:00:00+00:00,207,231,4685,6539,4892,6770
2025-02-02T16:00:00-08:00,2025-02-03 00:00:00+00:00,2025-02-02T17:00:00-08:00,2025-02-03 01:00:00+00:00,1,15,80,583,81,598
2025-02-02T17:00:00-08:00,2025-02-03 01:00:00+00:00,2025-02-02T18:00:00-08:00,2025-02-03 02:00:00+00:00,0,0,0,0,0,0
2025-02-02T18:00:00-08:00,2025-02-03 02:00:00+00:00,2025-02-02T19:00:00-08:00,2025-02-03 03:00:00+00:00,0,0,0,0,0,0
2025-02-02T19:00:00-08:00,2025-02-03 03:00:00+00:00,2025-02-02T20:00:00-08:00,2025-02-03 04:00:00+00:00,0,0,0,0,0,0
2025-02-02T20:00:00-08:00,2025-02-03 04:00:00+00:00,2025-02-02T21:00:00-08:00,2025-02-03 05:00:00+00:00,0,0,0,0,0,0
2025-02-02T21:00:00-08:00,2025-02-03 05:00:00+00:00,2025-02-02T22:00:00-08:00,2025-02-03 06:00:00+00:00,0,0,0,0,0,0
2025-02-02T22:00:00-08:00,2025-02-03 06:00:00+00:00,2025-02-02T23:00:00-08:00,2025-02-03 07:00:00+00:00,0,0,0,0,0,0
2025-02-02T23:00:00-08:00,2025-02-03 07:00:00+00:00,2025-02-03T00:00:00-08:00,2025-02-03 08:00:00+00:00,0,0,0,0,0,0
2025-02-03T00:00:00-08:00,2025-02-03 08:00:00+00:00,2025-02-03T01:00:00-08:00,2025-02-03 09:00:00+00:00,0,0,0,0,0,0
2025-02-03T01:00:00-08:00,2025-02-03 09:00:00+00:00,2025-02-03T02:00:00-08:00,2025-02-03 10:00:00+00:00,0,0,0,0,0,0
2025-02-03T02:00:00-08:00,2025-02-03 10:00:00+00:00,2025-02-03T03:00:00-08:00,2025-02-03 11:00:00+00:00,0,0,0,0,0,0
2025-02-03T03:00:00-08:00,2025-02-03 11:00:00+00:00,2025-02-03T04:00:00-08:00,2025-02-03 12:00:00+00:00,0,0,0,0,0,0
2025-02-03T04:00:00-08:00,2025-02-03 12:00:00+00:00,2025-02-03T05:00:00-08:00,2025-02-03 13:00:00+00:00,0,0,0,0,0,0
2025-02-03T05:00:00-08:00,2025-02-03 13:00:00+00:00,2025-02-03T06:00:00-08:00,2025-02-03 14:00:00+00:00,0,0,0,0,0,0
2025-02-03T06:00:00-08:00,2025-02-03 14:00:00+00:00,2025-02-03T07:00:00-08:00,2025-02-03 15:00:00+00:00,0,0,0,0,0,0
2025-02-03T07:00:00-08:00,2025-02-03 15:00:00+00:00,2025-02-03T08:00:00-08:00,2025-02-03 16:00:00+00:00,0,0,5,54,5,54
2025-02-03T08:00:00-08:00,2025-02-03 16:00:00+00:00,2025-02-03T09:00:00-08:00,2025-02-03 17:00:00+00:00,0,0,224,494,224,494
2025-02-03T09:00:00-08:00,2025-02-03 17:00:00+00:00,2025-02-03T10:00:00-08:00,2025-02-03 18:00:00+00:00,0,0,103,236,103,236
2025-02-03T10:00:00-08:00,2025-02-03 18:00:00+00:00,2025-02-03T11:00:00-08:00,2025-02-03 19:00:00+00:00,0,0,166,279,166,279
2025-02-03T11:00:00-08:00,2025-02-03 19:00:00+00:00,2025-02-03T12:00:00-08:00,2025-02-03 20:00:00+00:00,10,41,346,505,356,546
2025-02-03T12:00:00-08:00,2025-02-03 20:00:00+00:00,2025-02-03T13:00:00-08:00,2025-02-03 21:00:00+00:00,81,117,239,461,320,578
2025-02-03T13:00:00-08:00,2025-02-03 21:00:00+00:00,2025-02-03T14:00:00-08:00,2025-02-03 22:00:00+00:00,54,0,475,792,529,792
2025-02-03T14:00:00-08:00,2025-02-03 22:00:00+00:00,2025-02-03T15:00:00-08:00,2025-02-03 23:00:00+00:00,48,71,1882,2350,1930,2421
2025-02-03T15:00:00-08:00,2025-02-03 23:00:00+00:00,2025-02-03T16:00:00-08:00,2025-02-04 00:00:00+00:00,43,110,844,2468,887,2578
2025-02-03T16:00:00-08:00,2025-02-04 00:00:00+00:00,2025-02-03T17:00:00-08:00,2025-02-04 01:00:00+00:00,0,0,2,17,2,17
2025-02-03T17:00:00-08:00,2025-02-04 01:00:00+00:00,2025-02-03T18:00:00-08:00,2025-02-04 02:00:00+00:00,0,0,0,0,0,0
2025-02-03T18:00:00-08:00,2025-02-04 02:00:00+00:00,2025-02-03T19:00:00-08:00,2025-02-04 03:00:00+00:00,0,0,0,0,0,0
2025-02-03T19:00:00-08:00,2025-02-04 03:00:00+00:00,2025-02-03T20:00:00-08:00,2025-02-04 04:00:00+00:00,0,0,0,0,0,0
2025-02-03T20:00:00-08:00,2025-02-04 04:00:00+00:00,2025-02-03T21:00:00-08:00,2025-02-04 05:00:00+00:00,0,0,0,0,0,0
2025-02-03T21:00:00-08:00,2025-02-04 05:00:00+00:00,2025-02-03T22:00:00-08:00,2025-02-04 06:00:00+00:00,0,0,0,0,0,0
2025-02-03T22:00:00-08:00,2025-02-04 06:00:00+00:00,2025-02-03T23:00:00-08:00,2025-02-04 07:00:00+00:00,0,0,0,0,0,0
2025-02-03T23:00:00-08:00,2025-02-04 07:00:00+00:00,2025-02-04T00:00:00-08:00,2025-02-04 08:00:00+00:00,0,0,0,0,0,0
2025-02-04T00:00:00-08:00,2025-02-04 08:00:00+00:00,2025-02-04T01:00:00-08:00,2025-02-04 09:00:00+00:00,0,0,0,0,0,0
2025-02-04T01:00:00-08:00,2025-02-04 09:00:00+00:00,2025-02-04T02:00:00-08:00,2025-02-04 10:00:00+00:00,0,0,0,0,0,0
2025-02-04T02:00:00-08:00,2025-02-04 10:00:00+00:00,2025-02-04T03:00:00-08:00,2025-02-04 11:00:00+00:00,0,0,0,0,0,0
2025-02-04T03:00:00-08:00,2025-02-04 11:00:00+00:00,2025-02-04T04:00:00-08:00,2025-02-04 12:00:00+00:00,0,0,0,0,0,0
2025-02-04T04:00:00-08:00,2025-02-04 12:00:00+00:00,2025-02-04T05:00:00-08:00,2025-02-04 13:00:00+00:00,0,0,0,0,0,0
2025-02-04T05:00:00-08:00,2025-02-04 13:00:00+00:00,2025-02-04T06:00:00-08:00,2025-02-04 14:00:00+00:00,0,0,0,0,0,0
2025-02-04T06:00:00-08:00,2025-02-04 14:00:00+00:00,2025-02-04T07:00:00-08:00,2025-02-04 15:00:00+00:00,0,0,0,0,0,0
2025-02-04T07:00:00-08:00,2025-02-04 15:00:00+00:00,2025-02-04T08:00:00-08:00,2025-02-04 16:00:00+00:00,111,308,4,0,115,308
2025-02-04T08:00:00-08:00,2025-02-04 16:00:00+00:00,2025-02-04T09:00:00-08:00,2025-02-04 17:00:00+00:00,3,0,310,1188,313,1188
