date,price,,,,,,
8/1/2024 4:00:00 PM,47.320856,,,,,,
8/1/2024 4:05:00 PM,43.079063,,,,,,
8/1/2024 4:10:00 PM,45.741366,,,,,,
8/1/2024 4:15:00 PM,37.06113,,,,,,
8/1/2024 4:20:00 PM,40.13755,,,,,,
8/1/2024 4:25:00 PM,48.01879,,,,,,
8/1/2024 4:30:00 PM,49.60366,,,,,,
8/1/2024 4:35:00 PM,59.43181,,,,,,
8/1/2024 4:40:00 PM,50.946723,,,,,,
8/1/2024 4:45:00 PM,42.80583,,,,,,
8/1/2024 4:50:00 PM,41.98962,,,,,,
8/1/2024 4:55:00 PM,42.509876,,,,,,
8/1/2024 5:00:00 PM,35.514,,,,,,
8/1/2024 5:05:00 PM,39.06962,,,,,,
8/1/2024 5:10:00 PM,37.16569,,,,,,
8/1/2024 5:15:00 PM,37.56706,,,,,,
8/1/2024 5:20:00 PM,36.62548,,,,,,
8/1/2024 5:25:00 PM,45.660426,,,,,,
8/1/2024 5:30:00 PM,45.39652,,,,,,
8/1/2024 5:35:00 PM,47.460473,,,,,,
8/1/2024 5:40:00 PM,47.595426,,,,,,
8/1/2024 5:45:00 PM,52.380456,,,,,,
8/1/2024 5:50:00 PM,59.423703,,,,,,
8/1/2024 5:55:00 PM,60.20444,,,,,,
8/1/2024 6:00:00 PM,49.260916,,,,,,
8/1/2024 6:05:00 PM,52.185346,,,,,,
8/1/2024 6:10:00 PM,53.607526,,,,,,
8/1/2024 6:15:00 PM,54.76106,,,,,,
8/1/2024 6:20:00 PM,55.324146,,,,,,
8/1/2024 6:25:00 PM,55.832076,,,,,,
8/1/2024 6:30:00 PM,54.8455,,,,,,
8/1/2024 6:35:00 PM,55.128446,,,,,,
8/1/2024 6:40:00 PM,57.00992,,,,,,
8/1/2024 6:45:00 PM,63.913583,,,,,,
8/1/2024 6:50:00 PM,64.30945,,,,,,
8/1/2024 6:55:00 PM,64.410626,,,,,,
8/1/2024 7:00:00 PM,60.448213,,,,,,
8/1/2024 7:05:00 PM,59.968813,,,,,,
8/1/2024 7:10:00 PM,60.168396,,,,,,
8/1/2024 7:15:00 PM,60.012943,,,,,,
8/1/2024 7:20:00 PM,59.80604,,,,,,
8/1/2024 7:25:00 PM,59.73643,,,,,,
8/1/2024 7:30:00 PM,61.32478,,,,,,
8/1/2024 7:35:00 PM,60.182593,,,,,,
8/1/2024 7:40:00 PM,60.16281,,,,,,
8/1/2024 7:45:00 PM,60.561283,,,,,,
8/1/2024 7:50:00 PM,60.77701,,,,,,
8/1/2024 7:55:00 PM,61.411876,,,,,,
8/1/2024 8:00:00 PM,58.329753,,,,,,
8/1/2024 8:05:00 PM,56.695556,,,,,,
8/1/2024 8:10:00 PM,56.640123,,,,,,
8/1/2024 8:15:00 PM,59.438786,,,,,,
8/1/2024 8:20:00 PM,60.29411,,,,,,
8/1/2024 8:25:00 PM,60.34517,,,,,,
8/1/2024 8:30:00 PM,61.295283,,,,,,
8/1/2024 8:35:00 PM,61.626483,,,,,,
8/1/2024 8:40:00 PM,60.877893,,,,,,
8/1/2024 8:45:00 PM,60.54098,,,,,,
8/1/2024 8:50:00 PM,60.925963,,,,,,
8/1/2024 8:55:00 PM,60.78448,,,,,,
8/1/2024 9:00:00 PM,66.68585,,,,,,
8/1/2024 9:05:00 PM,67.09043,,,,,,
8/1/2024 9:10:00 PM,65.708653,,,,,,
8/1/2024 9:15:00 PM,68.286566,,,,,,
8/1/2024 9:20:00 PM,68.59879,,,,,,
8/1/2024 9:25:00 PM,67.868643,,,,,,
8/1/2024 9:30:00 PM,68.429343,,,,,,
8/1/2024 9:35:00 PM,67.30818,,,,,,
8/1/2024 9:40:00 PM,65.05234,,,,,,
8/1/2024 9:45:00 PM,63.703073,,,,,,
8/1/2024 9:50:00 PM,64.464953,,,,,,
8/1/2024 9:55:00 PM,63.6476,,,,,,
8/1/2024 10:00:00 PM,75.251393,,,,,,
8/1/2024 10:05:00 PM,77.16334,,,,,,
8/1/2024 10:10:00 PM,68.795703,,,,,,
8/1/2024 10:15:00 PM,69.572373,,,,,,
8/1/2024 10:20:00 PM,68.538073,,,,,,
8/1/2024 10:25:00 PM,65.724113,,,,,,
8/1/2024 10:30:00 PM,67.96724,,,,,,
8/1/2024 10:35:00 PM,67.96724,,,,,,
8/1/2024 10:40:00 PM,63.051676,,,,,,
8/1/2024 10:45:00 PM,62.044456,,,,,,
8/1/2024 10:50:00 PM,61.17714,,,,,,
8/1/2024 10:55:00 PM,62.044456,,,,,,
8/1/2024 11:00:00 PM,68.499103,,,,,,
8/1/2024 11:05:00 PM,68.85216,,,,,,
8/1/2024 11:10:00 PM,70.092446,,,,,,
8/1/2024 11:15:00 PM,68.487473,,,,,,
8/1/2024 11:20:00 PM,68.063923,,,,,,
8/1/2024 11:25:00 PM,64.77383,,,,,,
8/1/2024 11:30:00 PM,64.47999,,,,,,
8/1/2024 11:35:00 PM,58.93467,,,,,,
8/1/2024 11:40:00 PM,56.186166,,,,,,
8/1/2024 11:45:00 PM,54.926493,,,,,,
8/1/2024 11:50:00 PM,54.646023,,,,,,
8/1/2024 11:55:00 PM,55.73269,,,,,,
8/2/2024 12:00:00 AM,59.019586,,,,,,
8/2/2024 12:05:00 AM,55.206736,,,,,,
8/2/2024 12:10:00 AM,55.48878,,,,,,
8/2/2024 12:15:00 AM,54.35612,,,,,,
8/2/2024 12:20:00 AM,54.395646,,,,,,
8/2/2024 12:25:00 AM,53.765516,,,,,,
8/2/2024 12:30:00 AM,50.867103,,,,,,
8/2/2024 12:35:00 AM,51.0907,,,,,,
8/2/2024 12:40:00 AM,47.824176,,,,,,
8/2/2024 12:45:00 AM,47.487946,,,,,,
8/2/2024 12:50:00 AM,47.413563,,,,,,
8/2/2024 12:55:00 AM,47.768646,,,,,,
8/2/2024 1:00:00 AM,59.538736,,,,,,
8/2/2024 1:05:00 AM,58.014013,,,,,,
8/2/2024 1:10:00 AM,62.124996,,,,,,
8/2/2024 1:15:00 AM,59.44229,,,,,,
8/2/2024 1:20:00 AM,60.947036,,,,,,
8/2/2024 1:25:00 AM,59.44229,,,,,,
8/2/2024 1:30:00 AM,59.023843,,,,,,
8/2/2024 1:35:00 AM,55.367373,,,,,,
8/2/2024 1:40:00 AM,48.379303,,,,,,
8/2/2024 1:45:00 AM,50.692716,,,,,,
8/2/2024 1:50:00 AM,49.95812,,,,,,
8/2/2024 1:55:00 AM,47.81722,,,,,,
8/2/2024 2:00:00 AM,52.586636,,,,,,
8/2/2024 2:05:00 AM,53.871246,,,,,,
8/2/2024 2:10:00 AM,51.0732,,,,,,
8/2/2024 2:15:00 AM,50.210883,,,,,,
8/2/2024 2:20:00 AM,46.511483,,,,,,
8/2/2024 2:25:00 AM,46.589513,,,,,,
8/2/2024 2:30:00 AM,45.844503,,,,,,
8/2/2024 2:35:00 AM,45.711106,,,,,,
8/2/2024 2:40:00 AM,45.58013,,,,,,
8/2/2024 2:45:00 AM,45.411506,,,,,,
8/2/2024 2:50:00 AM,45.249286,,,,,,
8/2/2024 2:55:00 AM,45.109006,,,,,,
8/2/2024 3:00:00 AM,45.52737,,,,,,
8/2/2024 3:05:00 AM,45.616986,,,,,,
8/2/2024 3:10:00 AM,45.52737,,,,,,
8/2/2024 3:15:00 AM,45.52478,,,,,,
8/2/2024 3:20:00 AM,45.733876,,,,,,
8/2/2024 3:25:00 AM,45.52478,,,,,,
8/2/2024 3:30:00 AM,45.30075,,,,,,
8/2/2024 3:35:00 AM,45.30075,,,,,,
8/2/2024 3:40:00 AM,45.30075,,,,,,
8/2/2024 3:45:00 AM,45.00307,,,,,,
8/2/2024 3:50:00 AM,45.00307,,,,,,
8/2/2024 3:55:00 AM,45.037603,,,,,,
8/2/2024 4:00:00 AM,44.200886,,,,,,
8/2/2024 4:05:00 AM,44.27607,,,,,,
8/2/2024 4:10:00 AM,44.23417,,,,,,
8/2/2024 4:15:00 AM,45.07511,,,,,,
8/2/2024 4:20:00 AM,45.07511,,,,,,
8/2/2024 4:25:00 AM,45.551153,,,,,,
8/2/2024 4:30:00 AM,45.611306,,,,,,
8/2/2024 4:35:00 AM,46.33586,,,,,,
8/2/2024 4:40:00 AM,47.3408,,,,,,
8/2/2024 4:45:00 AM,51.948786,,,,,,
8/2/2024 4:50:00 AM,53.746013,,,,,,
8/2/2024 4:55:00 AM,60.20361,,,,,,
8/2/2024 5:00:00 AM,54.12451,,,,,,
8/2/2024 5:05:00 AM,58.877996,,,,,,
8/2/2024 5:10:00 AM,60.4937,,,,,,
8/2/2024 5:15:00 AM,60.314763,,,,,,
8/2/2024 5:20:00 AM,62.808326,,,,,,
8/2/2024 5:25:00 AM,62.360466,,,,,,
8/2/2024 5:30:00 AM,62.63194,,,,,,
8/2/2024 5:35:00 AM,61.533303,,,,,,
8/2/2024 5:40:00 AM,62.444116,,,,,,
8/2/2024 5:45:00 AM,62.662463,,,,,,
8/2/2024 5:50:00 AM,61.484063,,,,,,
8/2/2024 5:55:00 AM,62.239906,,,,,,
8/2/2024 6:00:00 AM,60.397116,,,,,,
8/2/2024 6:05:00 AM,62.26275,,,,,,
8/2/2024 6:10:00 AM,61.90799,,,,,,
8/2/2024 6:15:00 AM,61.891486,,,,,,
8/2/2024 6:20:00 AM,64.063676,,,,,,
8/2/2024 6:25:00 AM,64.288633,,,,,,
8/2/2024 6:30:00 AM,66.993633,,,,,,
8/2/2024 6:35:00 AM,68.529546,,,,,,
8/2/2024 6:40:00 AM,62.898186,,,,,,
8/2/2024 6:45:00 AM,58.710833,,,,,,
8/2/2024 6:50:00 AM,62.370883,,,,,,
8/2/2024 6:55:00 AM,63.123736,,,,,,
8/2/2024 7:00:00 AM,67.639383,,,,,,
8/2/2024 7:05:00 AM,63.356773,,,,,,
8/2/2024 7:10:00 AM,61.88852,,,,,,
8/2/2024 7:15:00 AM,54.73534,,,,,,
8/2/2024 7:20:00 AM,54.67159,,,,,,
8/2/2024 7:25:00 AM,54.73534,,,,,,
8/2/2024 7:30:00 AM,54.827163,,,,,,
8/2/2024 7:35:00 AM,54.717943,,,,,,
8/2/2024 7:40:00 AM,52.556143,,,,,,
8/2/2024 7:45:00 AM,50.105076,,,,,,
8/2/2024 7:50:00 AM,51.86391,,,,,,
8/2/2024 7:55:00 AM,56.888083,,,,,,
8/2/2024 8:00:00 AM,70.650546,,,,,,
8/2/2024 8:05:00 AM,68.188133,,,,,,
8/2/2024 8:10:00 AM,65.784786,,,,,,
8/2/2024 8:15:00 AM,65.931463,,,,,,
8/2/2024 8:20:00 AM,66.18487,,,,,,
8/2/2024 8:25:00 AM,63.732336,,,,,,
8/2/2024 8:30:00 AM,66.89157,,,,,,
8/2/2024 8:35:00 AM,66.729876,,,,,,
8/2/2024 8:40:00 AM,65.870336,,,,,,
8/2/2024 8:45:00 AM,64.04315,,,,,,
8/2/2024 8:50:00 AM,63.25099,,,,,,
8/2/2024 8:55:00 AM,63.25099,,,,,,
8/2/2024 9:00:00 AM,57.996516,,,,,,
8/2/2024 9:05:00 AM,54.822873,,,,,,
8/2/2024 9:10:00 AM,55.55507,,,,,,
8/2/2024 9:15:00 AM,58.082803,,,,,,
8/2/2024 9:20:00 AM,60.87052,,,,,,
8/2/2024 9:25:00 AM,64.400063,,,,,,
8/2/2024 9:30:00 AM,64.5319,,,,,,
8/2/2024 9:35:00 AM,67.279723,,,,,,
8/2/2024 9:40:00 AM,71.443713,,,,,,
8/2/2024 9:45:00 AM,67.903066,,,,,,
8/2/2024 9:50:00 AM,67.843803,,,,,,
8/2/2024 9:55:00 AM,67.843803,,,,,,
8/2/2024 10:00:00 AM,70.163763,,,,,,
8/2/2024 10:05:00 AM,67.688266,,,,,,
8/2/2024 10:10:00 AM,64.65826,,,,,,
8/2/2024 10:15:00 AM,67.728746,,,,,,
8/2/2024 10:20:00 AM,73.827573,,,,,,
8/2/2024 10:25:00 AM,79.31181,,,,,,
8/2/2024 10:30:00 AM,78.37996,,,,,,
8/2/2024 10:35:00 AM,84.658533,,,,,,
8/2/2024 10:40:00 AM,82.327543,,,,,,
8/2/2024 10:45:00 AM,71.614363,,,,,,
8/2/2024 10:50:00 AM,69.927323,,,,,,
8/2/2024 10:55:00 AM,71.67281,,,,,,
8/2/2024 11:00:00 AM,67.121543,,,,,,
8/2/2024 11:05:00 AM,64.92978,,,,,,
8/2/2024 11:10:00 AM,64.96562,,,,,,
8/2/2024 11:15:00 AM,65.782686,,,,,,
8/2/2024 11:20:00 AM,70.418316,,,,,,
8/2/2024 11:25:00 AM,70.318713,,,,,,
8/2/2024 11:30:00 AM,70.56413,,,,,,
8/2/2024 11:35:00 AM,74.941713,,,,,,
8/2/2024 11:40:00 AM,73.273483,,,,,,
8/2/2024 11:45:00 AM,72.569493,,,,,,
8/2/2024 11:50:00 AM,83.560323,,,,,,
8/2/2024 11:55:00 AM,76.810916,,,,,,
8/2/2024 12:00:00 PM,77.105473,,,,,,
8/2/2024 12:05:00 PM,72.752926,,,,,,
8/2/2024 12:10:00 PM,71.545316,,,,,,
8/2/2024 12:15:00 PM,78.61074,,,,,,
8/2/2024 12:20:00 PM,92.321103,,,,,,
8/2/2024 12:25:00 PM,80.875593,,,,,,
8/2/2024 12:30:00 PM,76.16374,,,,,,
8/2/2024 12:35:00 PM,73.354046,,,,,,
8/2/2024 12:40:00 PM,72.663466,,,,,,
8/2/2024 12:45:00 PM,77.378536,,,,,,
8/2/2024 12:50:00 PM,79.059586,,,,,,
8/2/2024 12:55:00 PM,79.925306,,,,,,
8/2/2024 1:00:00 PM,68.647086,,,,,,
8/2/2024 1:05:00 PM,68.85359,,,,,,
8/2/2024 1:10:00 PM,68.367776,,,,,,
8/2/2024 1:15:00 PM,66.599593,,,,,,
8/2/2024 1:20:00 PM,70.675873,,,,,,
8/2/2024 1:25:00 PM,75.194243,,,,,,
8/2/2024 1:30:00 PM,81.599396,,,,,,
8/2/2024 1:35:00 PM,90.96276,,,,,,
8/2/2024 1:40:00 PM,95.659863,,,,,,
8/2/2024 1:45:00 PM,98.25541,,,,,,
8/2/2024 1:50:00 PM,96.646846,,,,,,
8/2/2024 1:55:00 PM,95.395116,,,,,,
8/2/2024 2:00:00 PM,115.165816,,,,,,
8/2/2024 2:05:00 PM,112.083556,,,,,,
8/2/2024 2:10:00 PM,110.38324,,,,,,
8/2/2024 2:15:00 PM,109.37908,,,,,,
8/2/2024 2:20:00 PM,113.019576,,,,,,
8/2/2024 2:25:00 PM,113.885803,,,,,,
8/2/2024 2:30:00 PM,105.730903,,,,,,
8/2/2024 2:35:00 PM,103.334523,,,,,,
8/2/2024 2:40:00 PM,98.01356,,,,,,
8/2/2024 2:45:00 PM,99.729116,,,,,,
8/2/2024 2:50:00 PM,97.736716,,,,,,
8/2/2024 2:55:00 PM,96.071843,,,,,,
8/2/2024 3:00:00 PM,59.776106,,,,,,
8/2/2024 3:05:00 PM,49.999233,,,,,,
8/2/2024 3:10:00 PM,49.587643,,,,,,
8/2/2024 3:15:00 PM,60.6891,,,,,,
8/2/2024 3:20:00 PM,52.590553,,,,,,
8/2/2024 3:25:00 PM,53.053746,,,,,,
8/2/2024 3:30:00 PM,43.885823,,,,,,
8/2/2024 3:35:00 PM,43.93453,,,,,,
8/2/2024 3:40:00 PM,46.50755,,,,,,
8/2/2024 3:45:00 PM,43.593353,,,,,,
8/2/2024 3:50:00 PM,43.130923,,,,,,
8/2/2024 3:55:00 PM,47.641806,,,,,,
8/2/2024 4:00:00 PM,54.476996,,,,,,
8/2/2024 4:05:00 PM,54.555136,,,,,,
8/2/2024 4:10:00 PM,57.699006,,,,,,
8/2/2024 4:15:00 PM,65.289246,,,,,,
8/2/2024 4:20:00 PM,68.927236,,,,,,
8/2/2024 4:25:00 PM,71.83733,,,,,,
8/2/2024 4:30:00 PM,67.77325,,,,,,
8/2/2024 4:35:00 PM,68.696686,,,,,,
8/2/2024 4:40:00 PM,68.228306,,,,,,
8/2/2024 4:45:00 PM,65.03253,,,,,,
8/2/2024 4:50:00 PM,58.333166,,,,,,
8/2/2024 4:55:00 PM,55.16467,,,,,,
8/2/2024 5:00:00 PM,48.98903,,,,,,
8/2/2024 5:05:00 PM,48.96691,,,,,,
8/2/2024 5:10:00 PM,48.99018,,,,,,
8/2/2024 5:15:00 PM,49.74755,,,,,,
8/2/2024 5:20:00 PM,49.922833,,,,,,
8/2/2024 5:25:00 PM,54.60193,,,,,,
8/2/2024 5:30:00 PM,52.166633,,,,,,
8/2/2024 5:35:00 PM,52.60976,,,,,,
8/2/2024 5:40:00 PM,54.632596,,,,,,
8/2/2024 5:45:00 PM,54.990893,,,,,,
8/2/2024 5:50:00 PM,54.725176,,,,,,
8/2/2024 5:55:00 PM,54.943113,,,,,,
8/2/2024 6:00:00 PM,43.442516,,,,,,
8/2/2024 6:05:00 PM,43.872183,,,,,,
8/2/2024 6:10:00 PM,44.004116,,,,,,
8/2/2024 6:15:00 PM,45.657516,,,,,,
8/2/2024 6:20:00 PM,55.78086,,,,,,
8/2/2024 6:25:00 PM,57.833376,,,,,,
8/2/2024 6:30:00 PM,53.719396,,,,,,
8/2/2024 6:35:00 PM,55.819036,,,,,,
8/2/2024 6:40:00 PM,56.61354,,,,,,
8/2/2024 6:45:00 PM,56.616693,,,,,,
8/2/2024 6:50:00 PM,58.1118,,,,,,
8/2/2024 6:55:00 PM,59.29842,,,,,,
8/2/2024 7:00:00 PM,66.008016,,,,,,
