date,price
2025-03-01 00:00:00,48.054943
2025-03-01 00:05:00,46.822143
2025-03-01 00:10:00,45.626173
2025-03-01 00:15:00,42.65466
2025-03-01 00:20:00,45.17948
2025-03-01 00:25:00,47.828423
2025-03-01 00:30:00,47.520233
2025-03-01 00:35:00,44.841866
2025-03-01 00:40:00,44.491573
2025-03-01 00:45:00,45.124033
2025-03-01 00:50:00,43.72122
2025-03-01 00:55:00,43.341566
2025-03-01 01:00:00,46.17654
2025-03-01 01:05:00,45.205496
2025-03-01 01:10:00,45.346206
2025-03-01 01:15:00,45.160666
2025-03-01 01:20:00,45.036506
2025-03-01 01:25:00,45.508873
2025-03-01 01:30:00,45.302533
2025-03-01 01:35:00,45.024626
2025-03-01 01:40:00,44.329073
2025-03-01 01:45:00,43.44061
2025-03-01 01:50:00,43.084896
2025-03-01 01:55:00,43.005103
2025-03-01 02:00:00,44.992703
2025-03-01 02:05:00,44.992703
2025-03-01 02:10:00,44.85589
2025-03-01 02:15:00,43.788443
2025-03-01 02:20:00,43.3543
2025-03-01 02:25:00,42.519623
2025-03-01 02:30:00,42.09933
2025-03-01 02:35:00,41.70738
2025-03-01 02:40:00,41.262433
2025-03-01 02:45:00,39.36097
2025-03-01 02:50:00,39.062886
2025-03-01 02:55:00,38.868613
2025-03-01 03:00:00,38.958116
2025-03-01 03:05:00,38.763063
2025-03-01 03:10:00,40.245763
2025-03-01 03:15:00,40.68537
2025-03-01 03:20:00,41.4516
2025-03-01 03:25:00,40.29259
2025-03-01 03:30:00,40.242426
2025-03-01 03:35:00,39.929613
2025-03-01 03:40:00,39.9152
2025-03-01 03:45:00,39.74228
2025-03-01 03:50:00,39.310893
2025-03-01 03:55:00,39.2555
2025-03-01 04:00:00,37.329186
2025-03-01 04:05:00,38.222523
2025-03-01 04:10:00,38.36959
2025-03-01 04:15:00,38.803196
2025-03-01 04:20:00,38.500366
2025-03-01 04:25:00,38.37049
2025-03-01 04:30:00,38.30722
2025-03-01 04:35:00,38.235316
2025-03-01 04:40:00,37.53586
2025-03-01 04:45:00,37.300713
2025-03-01 04:50:00,37.300713
2025-03-01 04:55:00,36.74341
2025-03-01 05:00:00,34.45628
2025-03-01 05:05:00,35.02338
2025-03-01 05:10:00,35.54458
2025-03-01 05:15:00,35.561416
2025-03-01 05:20:00,39.24701
2025-03-01 05:25:00,39.598216
2025-03-01 05:30:00,41.335426
2025-03-01 05:35:00,41.645656
2025-03-01 05:40:00,42.16103
2025-03-01 05:45:00,42.124706
2025-03-01 05:50:00,42.879093
2025-03-01 05:55:00,47.06431
2025-03-01 06:00:00,41.63736
2025-03-01 06:05:00,41.54409
2025-03-01 06:10:00,41.487566
2025-03-01 06:15:00,40.799893
2025-03-01 06:20:00,40.405963
2025-03-01 06:25:00,39.905616
2025-03-01 06:30:00,39.750533
2025-03-01 06:35:00,38.95469
2025-03-01 06:40:00,38.548956
2025-03-01 06:45:00,38.68082
2025-03-01 06:50:00,38.944073
2025-03-01 06:55:00,41.044213
2025-03-01 07:00:00,47.46851
2025-03-01 07:05:00,48.69562
2025-03-01 07:10:00,52.5897
2025-03-01 07:15:00,51.94398
2025-03-01 07:20:00,50.676046
2025-03-01 07:25:00,40.85267
2025-03-01 07:30:00,39.14388
2025-03-01 07:35:00,35.35364
2025-03-01 07:40:00,33.168306
2025-03-01 07:45:00,31.0766
2025-03-01 07:50:00,29.115623
2025-03-01 07:55:00,29.103146
2025-03-01 08:00:00,23.467596
2025-03-01 08:05:00,15.74598
2025-03-01 08:10:00,19.418023
2025-03-01 08:15:00,14.71471
2025-03-01 08:20:00,15.906816
2025-03-01 08:25:00,16.48674
2025-03-01 08:30:00,12.38318
2025-03-01 08:35:00,10.785813
2025-03-01 08:40:00,10.865543
2025-03-01 08:45:00,9.075796
2025-03-01 08:50:00,6.048823
2025-03-01 08:55:00,0.769286
2025-03-01 09:00:00,7.573166
2025-03-01 09:05:00,6.475893
2025-03-01 09:10:00,5.975553
2025-03-01 09:15:00,6.988643
2025-03-01 09:20:00,10.961026
2025-03-01 09:25:00,9.792946
2025-03-01 09:30:00,10.552683
2025-03-01 09:35:00,13.166226
2025-03-01 09:40:00,8.06453
2025-03-01 09:45:00,5.077493
2025-03-01 09:50:00,7.672193
2025-03-01 09:55:00,5.937936
2025-03-01 10:00:00,11.145036
2025-03-01 10:05:00,6.93185
2025-03-01 10:10:00,6.43727
2025-03-01 10:15:00,3.444193
2025-03-01 10:20:00,1.704246
2025-03-01 10:25:00,2.484553
2025-03-01 10:30:00,-1.19233
2025-03-01 10:35:00,-0.365216
2025-03-01 10:40:00,-1.622706
2025-03-01 10:45:00,-0.57029
2025-03-01 10:50:00,-0.99731
2025-03-01 10:55:00,-0.63093
2025-03-01 11:00:00,3.319703
2025-03-01 11:05:00,0.96681
2025-03-01 11:10:00,-0.373993
2025-03-01 11:15:00,-5.098206
2025-03-01 11:20:00,-4.792246
2025-03-01 11:25:00,-5.070116
2025-03-01 11:30:00,-5.074853
2025-03-01 11:35:00,-5.137283
2025-03-01 11:40:00,-5.224643
2025-03-01 11:45:00,-5.293753
2025-03-01 11:50:00,-6.232986
2025-03-01 11:55:00,-4.95189
2025-03-01 12:00:00,-2.506263
2025-03-01 12:05:00,-0.626606
2025-03-01 12:10:00,-3.75331
2025-03-01 12:15:00,-4.705283
2025-03-01 12:20:00,-5.57229
2025-03-01 12:25:00,-5.62224
2025-03-01 12:30:00,-5.953603
2025-03-01 12:35:00,-7.017133
2025-03-01 12:40:00,-6.035916
2025-03-01 12:45:00,-5.792643
2025-03-01 12:50:00,-6.063773
2025-03-01 12:55:00,-7.006416
2025-03-01 13:00:00,-6.37474
2025-03-01 13:05:00,-5.98509
2025-03-01 13:10:00,-5.309893
2025-03-01 13:15:00,-5.299726
2025-03-01 13:20:00,-6.262796
2025-03-01 13:25:00,-6.475023
2025-03-01 13:30:00,-7.044566
2025-03-01 13:35:00,-7.101523
2025-03-01 13:40:00,-7.29014
2025-03-01 13:45:00,-6.879093
2025-03-01 13:50:00,-7.143943
2025-03-01 13:55:00,-7.719666
2025-03-01 14:00:00,-7.803166
2025-03-01 14:05:00,-7.22579
2025-03-01 14:10:00,-6.663856
2025-03-01 14:15:00,-6.426416
2025-03-01 14:20:00,-7.313013
2025-03-01 14:25:00,-7.508686
2025-03-01 14:30:00,-6.534853
2025-03-01 14:35:00,-7.493473
2025-03-01 14:40:00,-7.505293
2025-03-01 14:45:00,-6.574376
2025-03-01 14:50:00,-7.459563
2025-03-01 14:55:00,-7.954793
2025-03-01 15:00:00,-13.901316
2025-03-01 15:05:00,-13.457586
2025-03-01 15:10:00,-13.768043
2025-03-01 15:15:00,-13.658583
2025-03-01 15:20:00,-9.372643
2025-03-01 15:25:00,-10.251223
2025-03-01 15:30:00,-11.529536
2025-03-01 15:35:00,-11.39658
2025-03-01 15:40:00,-7.857976
2025-03-01 15:45:00,-3.99424
2025-03-01 15:50:00,0.770433
2025-03-01 15:55:00,3.282426
2025-03-01 16:00:00,3.282426
2025-03-01 16:05:00,0.351303
2025-03-01 16:10:00,-0.218206
2025-03-01 16:15:00,17.207366
2025-03-01 16:20:00,23.860123
2025-03-01 16:25:00,32.279986
2025-03-01 16:30:00,36.783803
2025-03-01 16:35:00,39.39996
2025-03-01 16:40:00,47.572163
2025-03-01 16:45:00,52.353403
2025-03-01 16:50:00,61.026613
2025-03-01 16:55:00,61.59837
2025-03-01 17:00:00,39.01019
2025-03-01 17:05:00,37.43736
2025-03-01 17:10:00,34.254333
2025-03-01 17:15:00,34.92708
2025-03-01 17:20:00,39.076133
2025-03-01 17:25:00,40.69323
