 06/27/2024 ,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10
Total batteries,-616,206,397,472,518,664,706,605,483,286,244,188,137,262,308,268,217,114,61,-13,-87,-127,-118,-159,-133,-140,-74,-82,-330,-322,-361,-481,-488,-572,-584,-438,-406,-224,-179,-238,-205,-237,-321,-269,-267,-325,-317,-424,-516,-345,-275,-108,-57,-56,-140,-286,-270,-241,-239,-201,42,267,369,518,689,813,704,644,694,658,588,599,595,576,483,288,154,-66,-234,-418,-413,-516,-766,-1149,-1370,-915,-704,-1018,-1406,-2124,-2704,-2767,-2732,-2769,-2723,-2762,-2637,-2862,-4046,-4424,-4464,-4461,-4280,-4176,-4428,-4470,-4294,-4208,-4404,-5032,-5198,-4932,-4870,-4826,-4850,-4916,-4838,-4852,-4987,-4984,-4801,-4935,-4716,-4697,-4631,-4588,-4581,-4599,-4556,-4633,-4600,-4516,-4454,-4620,-4579,-4573,-4708,-4607,-4433,-4331,-4280,-4075,-3991,-3923,-3992,-4053,-3945,-4086,-3907,-3675,-3354,-3248,-3255,-2927,-2641,-2490,-2288,-2016,-1677,-1695,-1743,-1723,-1754,-1897,-1876,-1650,-2002,-1961,-1813,-1813,-1530,-1474,-1275,-1062,-938,-909,-638,-722,-602,-512,-683,-772,-619,-547,-751,-482,-266,-158,-369,-365,-222,-199,-509,-708,-420,-320,-310,-119,18,83,87,96,149,210,189,-18,-119,-347,-274,-76,87,170,229,355,521,428,371,465,634,627,947,1048,1165,1327,1631,1990,2273,2932,3453,3859,4347,4727,5081,5444,5847,6211,6689,6999,7101,7134,7060,7011,6774,6421,6172,6300,6282,6395,6445,6433,6305,6137,5861,5794,5666
