 03/19/2023 ,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Total batteries,-202,-99,-15,12,30,1,-6,-67,-153,-200,-308,-220,-227,-191,-190,-136,-44,-7,-41,-156,-177,-143,-95,-116,-156,-187,-261,-351,-305,-194,-91,-110,-158,-266,-365,-402,-508,-496,-476,-477,-489,-439,-456,-376,-247,-234,-238,-340,-425,-476,-514,-535,-480,-429,-405,-367,-293,-302,-247,-288,-196,-41,-6,-25,-70,-137,-259,-257,-221,-200,-110,-100,-66,-99,-94,-56,39,62,73,49,-6,-8,178,324,456,431,500,588,733,613,657,703,639,504,533,633,808,1274,1374,1418,1245,1221,1127,1006,682,580,550,483,352,413,705,1038,935,339,53,257,414,562,225,-499,-691,-541,-169,-40,46,-537,-898,-727,-418,-323,-374,-272,-355,-938,-1101,-1328,-1330,-1144,-902,-502,-331,-480,-979,-1152,-1412,-1411,-1336,-1055,-911,-1033,-1170,-886,-679,-772,-1159,-1282,-1341,-1174,-1335,-1334,-1471,-1358,-1142,-991,-1059,-989,-1093,-1125,-861,-744,-976,-1039,-979,-667,-690,-882,-886,-904,-876,-1193,-922,-906,-896,-843,-1007,-1012,-977,-818,-748,-748,-569,-779,-878,-1018,-847,-695,-450,-354,-301,-87,21,30,-370,-215,-575,-1086,-789,-420,-418,-679,-817,-974,-1007,-627,-483,-454,10,-14,77,288,434,480,601,762,930,1109,1245,1433,1472,1797,1997,2003,1976,1889,1862,1871,1950,2015,2059,2006,1984,1900,1713,1556,1449,1419,1335,1434,1334,1106,962,1011,1021,1427,1537,1491,1508,1464,1381,1217,1071,913,772,646,584,852,815,741,336,120,72,53,111,47,-31,-103,-57,-11,-8,-96,-136,-9,-112,-298,-424,-538,-547,-529
